"Abu-Hayyan" "al-Baghawi" "al-Baydawi" "al-Khazin" "al-Mawardi" "al-Nasafi" "al-Qurtubi" "al-Razi" "al-Suyuti" "al-Tabari" "al-Zamakhshari" "Fairuzabadi" "Ibn-Abd-al-Salam" "Ibn-al-Jawzi" "Ibn-Arafa" "Ibn-Atiya" "Ibn-Kathir" "Samarqandi"
"الأجسام" 0.0031147181779867 0.000316828546252017 0.00234819983869433 0.00300730454554082 0.00267414485388573 0.00399639762557815 0.000967422170886352 0.0154155663737101 0 0.000523331720864872 0.00273045436366761 0 0.0022784622658168 0.00249244015954312 0.00303352040042469 0.00162192148531515 0.000768764961348863 0.000922812958007726
"والمؤمنين" 0.00362058887974789 0.00336630330392768 0.00854744741284735 0.00303195458279935 0.00156412246170675 0.00736633292066027 0.00220482262202006 0.00246980579535786 0.00698016559100525 0.00120593831329731 0.00412245070592953 0.00461658987894275 0.0045569245316336 0.00097676708955068 0.00505586733404115 0.00438425651499251 0.0012418510914097 0.000395491267717597
"أدخل" 0.00252212678449503 0.00475242819378026 0.00288045846879837 0.00411655622217473 0.000302733379685177 0.00557335452648197 0.00317224479290641 0.00507221861328527 0.000536935814692712 0.000705360145513523 0.00546090872733522 0.00410363544794911 0.0011392311329084 0.00276189314976399 0 0.00405480371328787 0.00281880485827917 0.00276843887402318
"الظالم" 0.00377235009027624 0.00475242819378026 0.00331878910535465 0.00603925912834017 0.00171548915154934 0.00319711810046252 0.00506209275463789 0.00426000060004678 0.00161080744407813 0.00127419897254056 0.0019273795508242 0.00186528883997687 0.0051265400980878 0.00121253845599395 0 0.00370000838837518 0.00181349683189988 0.00184562591601545
"فدخل" 0.00141643796493131 0.00748507440520391 0.00338140776771983 0.00586670886753045 0.000908200139055532 0.0019657955887979 0.00539956560494708 0.00187307419379489 0.00107387162938542 0.00129695252562164 0.0025163010802427 0 0.002848077832271 0.00323343588265053 0.00101117346680823 0.00301576026175785 0.0072736992496854 0.0079757405656382
"والحمد" 0.00179945435340763 0.00253462837001614 0.000594877292469229 0.00396865599862354 0.00186685584139193 0.0020954084847626 0.0206983348189638 0.00293393037435128 0.00107387162938542 9.10142123243255e-05 0.00128491970054946 0.000746115535990748 0.005696155664542 0.000404179485331316 0 0.00504316211840179 0.00187263259815749 0.00148309225394099
"والمعاصي" 0.00328093283713681 0.00126731418500807 0.0117723085246542 0.00709921073045702 0.00333006717653695 0.00291629015920568 0.00233981176214374 0.00170731541558295 0.0091279088497761 0.000455071061621628 0.00374768245993594 0.00433679655294622 0.0022784622658168 0.00191985255532375 0.00101117346680823 0.003091787831382 0.0011827153251521 0.00425153112796417
"رجعوا" 0.00329538628575855 0.00518806744487678 0.00247343716342469 0.00406725614765767 0.00186685584139193 0.00354275248970172 0.00233981176214374 0.00202225709418563 0.00805403722039067 0.00177477714032435 0.00326583757222989 0.00820727089589823 0.005696155664542 0.00272821152598638 0.00202234693361646 0.00235685465834857 0.00289765254662264 0.00688813957941481
"الحاقة" 0.00362058887974789 0.00198017841407511 0.00131499190966882 0.000887401341307127 0.00237141147420056 0.0020522041861077 0.00398217963364847 0.00487330807943094 0.00107387162938542 0.000409563955459465 0.00390829742250462 0.0021450821659734 0.0011392311329084 0.00811727133040393 0 0.00415617380612007 0.0044154705472345 0.00385603986024657
"أصابهم" 0.00262330092484727 0.00285145691626816 0.00428937837201497 0.0060639091655987 0.00333006717653695 0.00449324706010949 0.00218232443199945 0.000878521524523265 0.00214774325877085 0.00218434109578381 0.0031052226096612 0.00284456548096473 0.0039873089651794 0.00367129699175945 0 0.00185000419418759 0.00482942091103773 0.00767912211485001
"القيس" 0.00404696561408945 0.000792071365630043 0.000407021305373683 0.000714851080497408 0.0123111574405306 0.000518451583858788 0.010169181889317 0.00111058381401998 0 0.000364056849297302 0.00214153283424911 0.00116580552498554 0.0017088466993626 0.00515328843797428 0.00202234693361646 0.00940207611018625 0.000788476883434731 0.00227407478937618
"وفيما" 0.00318698542109544 0.00201978198235661 0.00269260248170283 0.00216920327875076 0.0172558026420551 0.00501169864396828 0.00258729185237048 0.00132607022569549 0.00429548651754169 0.00120593831329731 0.00513967880219785 0.00237824327097051 0.0011392311329084 0.00707314099329803 0.00202234693361646 0.0031424728777981 0.00157695376686946 0.00220815957808992
"الآباء" 0.00301354403763447 0.00518806744487678 0.00372581041072833 0.00419050633395032 0.00565102308745665 0.00483888144934868 0.00278977556255599 0.0036632689984838 0.000536935814692712 0.00050057816778379 0.00299814596794875 0.00522280875193524 0.008544233496813 0.00276189314976399 0.00202234693361646 0.00288904764571761 0.00208946374110204 0.00326280295867017
"التمييز" 0.00731344500260451 0.000871278502193048 0.0059174635935097 0.00133110201196069 0.000857744575774669 0.00561655882513687 0.00215982624197883 0.00268529220703338 0.00214774325877085 4.55071061621627e-05 0.00433660398935444 0 0.0005696155664542 0.00212194229798941 0.00202234693361646 0.00347192567950274 0.000492798052146707 0
"الكوفيين" 0.00916348642618826 0.000673260660785537 0.00297438646234615 0 0.000252277816404315 0.000950494570407777 0.00611950768560669 0.000745914501953716 0 0.00418665376691897 0.00107076641712455 0 0 0.000505224356664145 0.00202234693361646 0.00359863829554298 0.000315390753373893 0
"لهب" 0.00148870520804005 0.00392075325986871 0.00118975458493846 0.00626110946366695 0.00751787892884857 0.00101530101839013 0.00197984072181393 0.0015747083930134 0.00107387162938542 0.00368607559913518 0.00439014231021067 0.00755441980190632 0.0045569245316336 0.00727523073596369 0.00404469386723292 0.00357329577233494 0.00431691093680515 0.00500955605775623
"الفارسي" 0.00661245274444973 0.00594053524222532 3.1309331182591e-05 0.00128180193744363 0.000655922322651218 4.3204298654899e-05 0.000539956560494708 0.00371299663194739 0 2.27535530810814e-05 0.000428306566849821 0.00125906996698439 0.0017088466993626 0.00808358970662632 0.00505586733404115 0.00828700508903209 0.00155724184478359 0.00164788028215665
"فَهُوَ" 0 0.00455441035237275 0.00757685814618702 0 0.00358234499294127 0.00555175237715452 0.00319474298292702 0.00331517556423874 0.0150342028113959 0.00441418929772979 0.00390829742250462 0.0138497696368283 0.0011392311329084 0.000303134613998487 0.00202234693361646 0 0.00506596397606815 0.00764616450920687
"الأحبار" 0.00272447506519951 0.00499004960346927 0.000594877292469229 0.00559555845768661 0.00464191182183939 0.00112331176502737 0.00404967420371031 0.0010442803027352 0.00107387162938542 0.00065985303935136 0.00149907298397437 0.000373057767995374 0 0.00252612178332073 0 0.00727330416071012 0.00861410995152444 0.0038889974658897
"بالباطل" 0.00422040699755043 0.00463361748893575 0.00115844525375587 0.00571880864397927 0.00317870048669436 0.00259225791929394 0.00220482262202006 0.00256926106228502 0.00161080744407813 0.00143347384410813 0.00214153283424911 0.00564249874093003 0.0022784622658168 0.00424388459597882 0.00202234693361646 0.00174863410135539 0.00270053332576396 0.00491068324082683
"بالقول" 0.003671175949924 0.00201978198235661 0.00212903452041619 0.00367285555152117 0.00358234499294127 0.00177137624485086 0.00220482262202006 0.00435945586697394 0.00214774325877085 0.000773620804756767 0.00214153283424911 0.0122642741228479 0.0051265400980878 0.00289661964487443 0.00910056120127408 0.00598083547709961 0.00139954646809665 0.00253773563452125
"بحذف" 0.00496475960157045 0.00221779982376412 0.0162182335525821 4.93000745170626e-05 0.000302733379685177 0.00265706436727629 0.00251979728230864 0.00145867724826504 0.00698016559100525 0.000455071061621628 0.00867320797870888 0 0.0005696155664542 0.00387338673442511 0.00404469386723292 0.00347192567950274 0.00011827153251521 0.00227407478937618
"نهي" 0.00503702684467919 0.00130691775328957 0.0048842556644842 0.00367285555152117 0.00227050034763883 0.00298109660718803 0.00161986968148412 0.00245322991753667 0.00161080744407813 0.00116043120713515 0.00262337772195516 0.00587565984592714 0.0022784622658168 0.00124622007977156 0.0101117346680823 0.00701987892862963 0.00134041070183904 0.00184562591601545
"وإليه" 0.00294127679452573 0.00502965317175077 0.00450854369029311 0.0118566679213536 0.0013623002085833 0.00168496764754106 0.00380219411348357 0.00510537036892766 0.000536935814692712 0.000568838827027034 0.00278399268452384 0 0 0.000774677346885022 0.00101117346680823 0.00190068924060369 0.00293707639079437 0.00171379549344292
"الدرداء" 0.00244985954138629 0.00423758180612073 0.000219165318278137 0.0029087043965067 0.00292642267029005 0.00168496764754106 0.00431965248395767 0.000928249157986846 0 0.00498302812475682 0.00182030290911174 0 0.0011392311329084 0.00461438245753253 0.00101117346680823 0.00410548875970397 0.0105064544717678 0.00247182042323498
"وَإِنَّا" 0 0.00673260660785537 0.00882923139349067 0 0.00206867809451538 0.00609180611034075 0.00373469954342173 0.00359696548719903 0.0144972669967032 2.27535530810814e-05 0.00219507115510533 0.0172539217697861 0.0011392311329084 0 0 0 0.00583472893741701 0.00728363084713241
"ورابعها" 9.39474160413623e-05 0 0 9.86001490341253e-05 0 0 0.000359971040329805 0.0345275535015464 0 0 0 0 0 0 0 0 0 0
"الصراط" 0.00357722853388264 0.00471282462549876 0.000720114617199593 0.00443700670653564 0.00378416724606472 0.0020954084847626 0.00328473574300947 0.00159128427083459 0.00161080744407813 0.00120593831329731 0.00315876093051743 0.00592229206692656 0.0034176933987252 0.00158303631754765 0 0.00486576445594544 0.00354814597545629 0.00715180042455988
"منفعة" 0.00290514317297136 0.00110889991188206 0.00262998381933764 0.00357425540248704 0.00166503358826848 0.00503330079329573 0.00276727737253538 0.00382902777669574 0.00107387162938542 0.000568838827027034 0.00353352917651103 0.0139896662998265 0.0011392311329084 0.00141462819865961 0.00202234693361646 0.00233151213514053 0.00151781800061186 0.00748137648099121
"أقام" 0.0050081199474357 0.00320788903080168 0.00184725053977287 0.00436305659476004 0.00237141147420056 0.00153375260224891 0.00706443166647243 0.00359696548719903 0.00161080744407813 0.00131970607870272 0.00117784305883701 0.00079274775699017 0.002848077832271 0.00357025212042662 0.00202234693361646 0.00392809109724762 0.00120242724723797 0.000823940141078327
"شَآءَ" 0 0.00994049563865704 0 0 0.00247232260076228 0.00233303212736454 0.00832433030762675 8.28793891059684e-05 0.0134233953673178 0.000250289083891895 0.00165968794654306 0.028632183693645 0.0079746179303588 0 0.00707821426765762 7.60275696241476e-05 0.0107232856147123 0.00266956605709378
"تراباً" 0.00298463714039097 0.0103365313214721 0.00197248786450323 0.00502860760074039 0.00227050034763883 0.00412601052154285 0.00238480814218496 0.00125976671441072 0.00322161488815627 0.00127419897254056 0.00256983940109893 0.00657514316091847 0.0039873089651794 0.00367129699175945 0 0.00167260653173125 0.00153752992269773 0.0079757405656382
"الجوع" 0.00255103368173853 0.00281185334798665 0.00259867448815505 0.0104269657603587 0.00262368929060487 0.00274347296458608 0.00375719773344234 0.00334832731988112 0.00322161488815627 0.000773620804756767 0.00390829742250462 0.00526944097293466 0.008544233496813 0.00232403204065507 0.00202234693361646 0.00266096493684516 0.00136012262392491 0.00484476802954056
"شركاء" 0.00471905097500074 0.0017821605726676 0.00400759439137165 0.00485605733993067 0.00151366689842589 0.00568136527311921 0.000877429410803901 0.00230404701714592 0.0102017804791615 0.00150173450335137 0.00497906383962917 0.000699483314991326 0.0034176933987252 0.00538905980441755 0 0.00248356727438882 0.000709629195091258 0.0040867430997485
"يملك" 0.00324479921558244 0.00328709616736468 0.00250474649460728 0.00663086002254492 0.00388507837262644 0.00481727930002124 0.00418466334383399 0.00323229617513277 0.00107387162938542 0.000796374357837848 0.00390829742250462 0 0.005696155664542 0.00390706835820272 0.00606704080084939 0.00342124063308664 0.00175436106564228 0.00263660845145065
"أجاب" 0.00269556816795601 0.0017821605726676 0.00262998381933764 0.00281010424747257 0.00105956682889812 0.00278667726324098 0.00254229547232925 0.0135093404242729 0.00375855070284898 0.00100115633556758 0.00160614962568683 0.000419689988994796 0.002848077832271 0.00434492946731165 0.0182011224025482 0.00182466167097954 0.00149810607852599 0.000725067324148928
"المساكين" 0.00338210697748904 0.00396035682815022 0.00172201321504251 0.00396865599862354 0.00196776696795365 0.00442844061212714 0.00247480090226741 0.00125976671441072 0.000536935814692712 0.000637099486270279 0.00535383208562277 0.00788084534890228 0.0034176933987252 0.00619741877508018 0 0.00306644530817395 0.00250341410490527 0.00514138648032876
"عملت" 0.00211743022308609 0.00407916753299472 0.00184725053977287 0.00470815711637948 0.00413735618903076 0.00598379536370351 0.00222732081204067 0.0015747083930134 0.00268467907346356 0.00375433625837843 0.00230214779681779 0.0079274775699017 0.005696155664542 0.00121253845599395 0 0.00207808690306003 0.0048491328331236 0.00491068324082683
"سيئة" 0.0046178768346485 0.00277224977970515 0.00200379719568582 0.00672946017157905 0.0013623002085833 0.00533573088388002 0.00179985520164903 0.00243665403971547 0.00268467907346356 0.00156999516259461 0.00299814596794875 0.00410363544794911 0.0005696155664542 0.00117885683221634 0 0.00291439016892566 0.0020500398969303 0.00276843887402318
"منبه" 0.0011129155438746 0.0054652924228473 0.000500949298921456 0.00226780342778488 0.00645831209995045 0.000237623642601944 0.00317224479290641 0.000513852212457004 0 0.00639374841578387 0.000321229925137366 0 0.0005696155664542 0.00633214527019062 0.00303352040042469 0.00534727239689838 0.00963912989998959 0.00705292760763048
"ووصف" 0.00762419414797209 0.00055444995594103 0.00281783980643319 0.00130645197470216 0.000908200139055532 0.00488208574800358 0.00168736425154596 0.00258583694010621 0.00107387162938542 0.000614345933189197 0.00546090872733522 0.000373057767995374 0 0.000336816237776097 0.00101117346680823 0.0048404219327374 0.000473086130060839 0.00168083788779979
"آثار" 0.00393133802511547 0.00091088207047455 0.00532258630104047 0.00426445644572592 0.00146321133514502 0.00697749423276618 0.00242980452222619 0.00643144059462315 0.000536935814692712 0.00065985303935136 0.00465783391449181 0 0.0017088466993626 0.00158303631754765 0 0.0015965789621071 0.00189234452024336 0.000560279295933262
"أخذه" 0.00352664146370652 0.00336630330392768 0.00338140776771983 0.00347565525345292 0.00292642267029005 0.00352115034037427 0.00465712533426686 0.00227089526150353 0.00536935814692712 0.00263941215740544 0.00256983940109893 0.00139896662998265 0.0034176933987252 0.00397443160575794 0.00404469386723292 0.00261027989042907 0.00461258976809318 0.00148309225394099
"السفن" 0.00230532505516881 0.00431678894268374 0.00225427184514655 0.00419050633395032 0.00494464520152457 0.000756075226460732 0.00197984072181393 0.00175704304904653 0.00966484466446881 0.00352680072756761 0.00069599817113096 0.0113782619238589 0.0068353867974504 0.00303134613998487 0 0.00494179202556959 0.00380440096257258 0.00606419943833648
"العشر" 0.00398915181960246 0.00506925674003228 0.00159677589031214 0.00313055473183348 0.00474282294840111 0.00127452681031952 0.00323973936296825 0.00132607022569549 0.00375855070284898 0.00309448321902707 0.00396183574336085 0.000326425546995952 0.008544233496813 0.00353657049664902 0.00101117346680823 0.00529658735048228 0.00506596397606815 0.00181266831037232
"هلاك" 0.00362058887974789 0.00289106048454966 0.00353795442363278 0.00431375652024298 0.00519692301792888 0.00464446210540164 0.00161986968148412 0.00238692640625189 0.00322161488815627 0.00120593831329731 0.00422952734764198 0.00788084534890228 0.0051265400980878 0.00188617093154614 0.00101117346680823 0.00179931914777149 0.00116300340306623 0.00665743633991288
"هُم" 0 0.00629696735675884 0.00598008225587488 0 0.00555011196089492 0.00639423620092505 0.00292476470267967 0.00268529220703338 0.0144972669967032 0.000705360145513523 0.00390829742250462 0.0140362985208259 0.0017088466993626 0.00266084827843116 0.00505586733404115 0.000126712616040246 0.00546020241778552 0.0082723590164264
"تنبيهاً" 0.00667026653893672 0 0.00964327400423803 0.00221850335326782 0.00151366689842589 0.000799279525115631 0.00125989864115432 0.00742599326389477 0.00107387162938542 6.82606592432441e-05 0.0015526113048306 0 0 0.000572587604219364 0 0.00334521306346249 0.000137983454601078 0.000560279295933262
"للتبعيض" 0.0051454277093423 0.00114850348016356 0.00876661273112548 0.0024403536885946 0.000201822253123452 0.00831682749106805 0.00150737873138106 0.00271844396267576 0.00429548651754169 0 0.00471137223534803 0 0.0017088466993626 0.00134726495110439 0.00707821426765762 0.00501781959519374 0.000157695376686946 0.000230703239501931
"الشرائع" 0.00375789664165449 0.00146533202641558 0.00760816747736962 0.00416585629669179 0.00126138908202157 0.00477407500136634 0.00256479366234986 0.00535400853624556 0.000536935814692712 0.000204781977729732 0.00583567697332881 0.0032176232489601 0.0017088466993626 0.000101044871332829 0 0.00326918549383835 0.00116300340306623 0.00207632915551738
"رَبّى" 0 0 0.0119914738429324 0 0 0.00877047262694449 0 0.011984359664723 0.0128864595526251 0 0.00770951820329678 0 0 0 0 0 0 0.0137433215531865
"أهلك" 0.00336765352886729 0.00261383550657914 0.00106451726020809 0.00497930752622333 0.00267414485388573 0.00259225791929394 0.00337472850309193 0.00220459175021876 0.000536935814692712 0.00302622255978382 0.00315876093051743 0.00573576318292888 0.005696155664542 0.00461438245753253 0.00101117346680823 0.00192603176381174 0.00465201361226492 0.00316393014174077
"واختاره" 0.00459619666171588 0.00055444995594103 0.000532258630104047 0.00138040208647775 0.00035318894296604 0.000496849434531338 0.0078743665072145 0.00044754870117223 0 0.000318549743135139 0.000267691604281138 0 0.0005696155664542 0.0120917029361619 0.00202234693361646 0.000506850464160984 0.0109992525239145 0.000197745633858798
"نصباً" 0.00566575185972523 0.000475242819378026 0.00031309331182591 0.000271150409843844 0.000302733379685177 0.00127452681031952 0.00341972488313315 0.0010608561805564 0 0.00179753069340543 0.0025163010802427 0 0 0.00367129699175945 0 0.00689316631258938 0.000137983454601078 0.015852608314347
"لقمان" 0.00308581128074321 0.00356432114533519 0.0020977251892336 0.00426445644572592 0.00156412246170675 0.0021818170820724 0.00458963076420502 0.00372957250976858 0 0.000978402782486499 0.0019273795508242 0.000419689988994796 0.0011392311329084 0.0024250769119879 0.00101117346680823 0.00225548456551638 0.00682032504171043 0.00580053859319142
"وهؤلاء" 0.00341824059904341 0.00396035682815022 0.00469639967738865 0.0020459530924581 0.00216958922107711 0.00146894615426656 0.00177735701162841 0.00422684884440439 0.00161080744407813 0.00259390505124328 0.00422952734764198 0 0.0011392311329084 0.00481647220019818 0.00202234693361646 0.0047390518399052 0.00544049049569965 0.00115351619750966
"يَشَاء" 0 0 0.0133690844149664 0 0 0.0111683112022914 0 0.00833766654406042 0.00590629396161983 0.000682606592432441 0.00524675544391031 0 0 0 0 0 0 0.0166765484554253
"أجمعين" 0.00290514317297136 0.00273264621142365 0.0034753357612676 0.00990931497792959 0.00211913365779624 0.00250584932198414 0.00339722669311254 0.00245322991753667 0 0.0015927487156757 0.000642459850274732 0.000559586651993061 0.0068353867974504 0.00306502776376248 0.00202234693361646 0.00263562241363712 0.00457316592392144 0.0037901246489603
"قرب" 0.00370730957147837 0.00332669973564618 0.00237950916987692 0.0036975055887797 0.00398598949918817 0.00321872024978997 0.00404967420371031 0.00547003968099392 0.00536935814692712 0.000864635017081092 0.00203445619253665 0.00121243774598497 0.0074050023639046 0.000471542732886535 0.00505586733404115 0.00575275276822717 0.00218802335153138 0.00158196507087039
"والكافر" 0.00421318027323956 0.00336630330392768 0.00203510652686842 0.00428910648298445 0.00782061230853375 0.00285148371122333 0.00222732081204067 0.00404451418837126 0.00107387162938542 0.00175202358724327 0.00203445619253665 0.0042901643319468 0.0125315424619924 0.00394074998198033 0.00101117346680823 0.00240753970476467 0.000946172260121678 0.00201041394423112
"بترك" 0.00307135783212146 0.00388114969158721 0.00795257012037812 0.00317985480635054 0.00191731140467279 0.00507650509195063 0.00195734253179332 0.00253610930664263 0.0128864595526251 0.00286694768821625 0.00256983940109893 0.00475648654194102 0.0091138490632672 0.00316607263509531 0.00404469386723292 0.00220479951910028 0.000413950363803234 0.00487772563518369
"غضب" 0.00281119575693 0.00336630330392768 0.000344402643008501 0.00460955696734536 0.00519692301792888 0.00224662353005475 0.00335223031307131 0.00280132335178173 0 0.00341303296216221 0.00508614048134163 0.0032176232489601 0.0091138490632672 0.00198721580287897 0.00303352040042469 0.00425754389895226 0.00425777517054755 0.00375716704331717
"المسلم" 0.00206684315290997 0.00297026762111266 0.000814042610747366 0.00525045793606717 0.00282551154372832 0.00375877398297621 0.00483711085443176 0.00639828883898076 0.000536935814692712 0.00116043120713515 0.00321229925137366 0.000886012198989013 0.0119619268955382 0.00333448075398336 0.0101117346680823 0.00111507102115416 0.00402123210551713 0.00481181042389743
"معاً" 0.00694488206274994 0.000633657092504035 0.000657495954834411 0.00189805286890691 0.00343097830309868 0.0040179997749056 0.00191234615175209 0.00687898929579538 0.00161080744407813 0.000273042636972977 0.00712059667387828 0 0.002848077832271 0.000168408118888048 0 0.00131781120681856 0.000887036493864073 0
"والمقصود" 0.00211020349877521 7.92071365630043e-05 0.00679412486662225 0.00463420700460389 0.000100911126561726 0 0.00141738597129861 0.0190954112500151 0 0 5.35383208562277e-05 0 0 0.000168408118888048 0 0.000532192987369033 0.00277938101410743 0
"فالله" 0.00209575005015347 0.0019009712775121 0.00062618662365182 0.00320450484360907 0.000655922322651218 0.00133933325830187 0.00515208551472034 0.0086691841004843 0.00107387162938542 0.000568838827027034 0.00262337772195516 0 0.0011392311329084 0.00144830982243722 0.00505586733404115 0.00192603176381174 0.00865353379569618 0.0041856159166779
"لفي" 0.00321589231833894 0.0017821605726676 0.00162808522149473 0.0085042628541933 0.00509601189136715 0.00179297839417831 0.00197984072181393 0.0010608561805564 0 0.00184303779956759 0.000535383208562277 0.00172539217697861 0.0011392311329084 0.00845408756818003 0.00101117346680823 0.00501781959519374 0.00195148028650096 0.00593236901576395
"نطفة" 0.00372176302010012 0.00289106048454966 0.00147153856558178 0.00680341028335464 0.00393553393590731 0.00274347296458608 0.00155237511142229 0.00222116762803995 0.00214774325877085 0.00238912307351354 0.00182030290911174 0.00666840760291731 0.0068353867974504 0.00400811322953555 0 0.00195137428701979 0.0020500398969303 0.00537208971983069
"إيمان" 0.00510206736347706 0.00170295343610459 0.00360057308599797 0.00303195458279935 0.00216958922107711 0.00388838687894091 0.00211482986193761 0.00298365800781486 0.00161080744407813 0.000273042636972977 0.00519321712305408 0.000979276640987857 0.0045569245316336 0.000572587604219364 0.0111229081348905 0.00547398501293863 0.00224715911778898 0.00316393014174077
"المبين" 0.00480577166673123 0.000237621409689013 0.00062618662365182 0.00502860760074039 0.0066601343530739 0.00252745147131159 0.000832433030762675 0.00391190716580171 0.000536935814692712 0.000546085273945953 0.00551444704819145 0.00694820092891384 0.0017088466993626 0.0017514444364357 0 0.00329452801704639 0.00193176836441509 0.00336167577559957
"الأنصاري" 0.00226196470930357 0.00823754220255245 0.00109582659139069 0.00382075577507235 0.00338052273981782 0.000604860181168586 0.0019348443417727 0.0010442803027352 0 0.00222984820194597 0.00144553466311815 0.00461658987894275 0.0022784622658168 0.00421020297220121 0.00101117346680823 0.00337055558667054 0.0117877294073492 0.00125238901443906
"دُونِهِ" 0 0.00744547083692241 0.00842221008811698 0 0.00156412246170675 0.00570296742244666 0.00292476470267967 0.00321572029731158 0.020403560958323 0.00211608043654057 0.00256983940109893 0.0153886329298092 0.0011392311329084 0 0 0.000126712616040246 0.00482942091103773 0.00794278295999507
"سمى" 0.00435771475945704 0.0018613677092306 0.00212903452041619 0.00253895383762873 0.00141275577186416 0.00563816097446432 0.0015748733014429 0.00634856120551718 0.00107387162938542 0.00125144541945948 0.00637106018189109 0.000233161104997109 0.0102530801961756 0.000639950851774584 0.00101117346680823 0.00334521306346249 0.00191205644232922 0.00217520197244678
"ولله" 0.0037000828471675 0.000633657092504035 0.00062618662365182 0.0044863067810527 0.00211913365779624 0.0021818170820724 0.00191234615175209 0.00111058381401998 0 0.00116043120713515 0.000963689775412098 0.000839379977989592 0 0.00154935469377004 0 0.00342124063308664 0.0152570276944621 0.000296618450788198
"أَنَّهُمْ" 0 0.00582172453738082 0.00654365021716152 0 0.00191731140467279 0.00807920384846611 0.00359971040329805 0.00334832731988112 0.0193296893289376 0.000887388570162174 0.00481844887706049 0.0146425173938184 0.002848077832271 3.36816237776097e-05 0.00101117346680823 2.53425232080492e-05 0.0048491328331236 0.00698701239634421
"رزق" 0.00268111471933426 0.0036039247136167 0.0034753357612676 0.00480675726541361 0.00287596710700919 0.00356435463902916 0.00346472126317438 0.00193937770507966 0.0048324223322344 0.00252564439200003 0.00256983940109893 0.00746115535990748 0.0091138490632672 0.00198721580287897 0.00303352040042469 0.00433357146857641 0.00203032797484443 0.00441631915617983
"نعلم" 0.00351941473939565 0.0036831318501797 0.00187855987095546 0.00421515637120885 0.00277505598044746 0.00228982782870965 0.0042071615338546 0.00384560365451693 0.00322161488815627 0.00129695252562164 0.00283753100538007 0.00447669321594449 0.0022784622658168 0.00252612178332073 0.00202234693361646 0.00134315373002661 0.0057164574049018 0.00148309225394099
"براءة" 0.00495753287725958 0.00209898911891961 0.00153415722794696 0.00239105361407754 0.00282551154372832 0.00280827941256843 0.00515208551472034 0.00169073953776176 0.00375855070284898 0.00357230783372978 0.00235568611767402 0.000233161104997109 0.002848077832271 0.00474910895264296 0.00303352040042469 0.00278767755288541 0.00287794062453677 0.00168083788779979
"صاروا" 0.00262330092484727 0.00356432114533519 0.00237950916987692 0.00453560685556976 0.00423826731559248 0.00254905362063904 0.00287976832263844 0.00580155723741779 0.0048324223322344 0.00175202358724327 0.000374768245993594 0.00713472981291153 0.0034176933987252 0.00245875853576551 0 0.0014445238228588 0.00256254987116288 0.00547096253676009
"فَسَوْفَ" 0 0.00621776022019584 0.00820304476983885 0 0.00100911126561726 0.00909450486685623 0.00224981900206128 0.00220459175021876 0.0139603311820105 0.00343578651524329 0.00176676458825551 0.0158549551398034 0 3.36816237776097e-05 0 0.000101370092832197 0.00488855667729533 0.00576758098754829
"فصارت" 0.00174164055892064 0.00328709616736468 0.00428937837201497 0.00354960536522851 0.00711423442260167 0.00252745147131159 0.00512958732469973 0.00455836640082826 0.00161080744407813 0.00168376292800002 0.00091015145455587 0.0102124563988734 0.0062657712309962 0.00380602348686989 0.00202234693361646 0.00162192148531515 0.000985596104293414 0.00500955605775623
"تَعْبُدُونَ" 0 0.00796031722458193 0.00854744741284735 0 0.0013623002085833 0.00594059106504861 0.00251979728230864 0.00397821067708648 0.0118125879232397 0.0023208624142703 0.00412245070592953 0.0127305963328421 0.0039873089651794 0 0.00505586733404115 0 0.00508567589815402 0.00652560591734035
"أمرها" 0.00293405007021485 0.00225740339204562 0.0052286583074927 0.00490535741444773 0.00191731140467279 0.00481727930002124 0.00215982624197883 0.00182334656033131 0.00214774325877085 0.00277593347589193 0.00647813682360355 0.000932644419988435 0.002848077832271 0.00134726495110439 0.00202234693361646 0.00532192987369033 0.00419863940428994 0.00118647380315279
"الأعضاء" 0.00339656042611079 0.000633657092504035 0.00510342098276234 0.00465885704186242 0.00111002239217898 0.00263546221794884 0.00148488054136045 0.0108406240950607 0.00268467907346356 2.27535530810814e-05 0.00149907298397437 0.00690156870791442 0 0.00101044871332829 0 0.00197671681022784 0.00114329148098036 0.000626194507219528
"فيكم" 0.00263775437346902 0.00708903872238889 0.00463378101502347 0.00759221147562765 0.000504555632808629 0.0020522041861077 0.00249729909228803 0.00150840488172863 0.00268467907346356 0.0017065164810811 0.00230214779681779 0.00279793325996531 0.0011392311329084 0.00360393374420423 0 0.00223014204230833 0.00508567589815402 0.0040867430997485
"والرحمة" 0.00338933370179992 0.00336630330392768 0.00241081850105951 0.00456025689282829 0.00216958922107711 0.00356435463902916 0.00236230995216435 0.00527112914713959 0.000536935814692712 0.00127419897254056 0.00187384122996797 0.00797410979090112 0.005696155664542 0.00330079913020575 0.00202234693361646 0.00281302007609346 0.0016163776110412 0.00184562591601545
"آياته" 0.00519601477951842 0.00166334986782309 0.00360057308599797 0.00616250931463283 0.00403644506246903 0.00183618269283321 0.00281227375257661 0.00164101190429817 0.00214774325877085 0.00236636952043246 0.00369414413907971 0.000373057767995374 0.0034176933987252 0.00296398289242965 0 0.00316781540100615 0.00151781800061186 0.00237294760630558
