identifier,مصر_الثورة_النظام_أى_هى_الدولة_الآن,الشرطة_الأمن_الثورة_التحرير_المتظاهرين_ميدان_مبارك,المجلس_مجلس_وزير_وزارة_أمس_الوزراء_المصرى,المحافظة_وفى_المحافظ_بالمحافظة_مدينة_جنيه_سيناء,مصر_هل_الآن_الناس_الله_ولكن_أحد,AY_العام_النيابة_الدولة_وزير_المستشار_مبارك,الفريق_النادى_الفنى_الكرة_الأول_الأهلى_المباراة,جنيه_مصر_الشركة_شركة_المالية_الشركات_ألف,يا_اللى_أنا_مش_ده_إيه_لى,المسلمين_مصر_الإسلامية_الأقباط_الله_الكنيسة_الإسلام,مدير_النيابة_اللواء_المتهم_الأمن_التحقيقات_القبض,الحزب_الانتخابات_الشعب_الوطنى_مجلس_الإخوان_المجلس,مصر_الأمريكية_المتحدة_العربية_إسرائيل_المصرية_الدول,القذافى_أمس_ليبيا_تونس_الرئيس_وفى_البلاد,الفيلم_فيلم_المصرى_وفى_مصر_العام_السينما
AY001353,0.000178094390026714,0.00908281389136242,0.000178094390026714,0.0714158504007124,0.000178094390026714,0.000178094390026714,0.86393588601959,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.000178094390026714,0.0179875333926981,0.0357969723953695,0.000178094390026714
AY001354,0.00895345389860658,5.92943966795138e-05,5.92943966795138e-05,5.92943966795138e-05,0.0652831307441447,0.0741772902460718,0.770886451230359,5.92943966795138e-05,5.92943966795138e-05,0.0593536910761933,5.92943966795138e-05,5.92943966795138e-05,0.0208123332345093,5.92943966795138e-05,5.92943966795138e-05
AY001355,6.93721817551162e-05,6.93721817551162e-05,6.93721817551162e-05,6.93721817551162e-05,0.152688172043011,6.93721817551162e-05,0.572389871661464,6.93721817551162e-05,6.93721817551162e-05,6.93721817551162e-05,6.93721817551162e-05,6.93721817551162e-05,0.104127644814429,6.93721817551162e-05,0.17003121748179
AY001356,0.00031104199066874,0.00031104199066874,0.0625194401244168,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.840124416796268,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.0936236391912908,0.00031104199066874,0.00031104199066874,0.00031104199066874,0.00031104199066874
AY001357,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,0.0568859441552295,0.941883577851396,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05
AY001358,0.17737838485502,4.79271507308891e-05,4.79271507308891e-05,0.00484064222381979,0.0911095135394201,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,0.412221423436377,0.0551641504912533,4.79271507308891e-05,4.79271507308891e-05,0.258854541097532,4.79271507308891e-05,4.79271507308891e-05
AY001359,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,0.456484410302756,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,0.375146859466787,0.0452779032986896,0.013646633529146,9.03750564844103e-05,9.03750564844103e-05,9.03750564844103e-05,0.108540442837777
AY001360,0.175704752825821,0.0150074901266512,0.0286259022198012,2.72368241862999e-05,0.068119297289936,0.0926324390576059,2.72368241862999e-05,0.00547460166144628,0.458967724363339,2.72368241862999e-05,0.0286259022198012,2.72368241862999e-05,2.72368241862999e-05,2.72368241862999e-05,0.126678469290481
AY001361,0.154315093646713,0.124935732647815,0.0551597502754315,0.102901211898641,0.0698494307748806,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,0.451781123760558,0.0404700697759824,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05
AY001362,0.460957478441867,5.94707106749926e-05,0.288492417484389,5.94707106749926e-05,0.0387154326494202,5.94707106749926e-05,0.0535831103181683,0.157656853999405,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05
AY001363,0.315328177672021,3.96589331746976e-05,3.96589331746976e-05,3.96589331746976e-05,0.0892722585762443,3.96589331746976e-05,3.96589331746976e-05,0.0258179654967281,0.196351378147928,3.96589331746976e-05,3.96589331746976e-05,3.96589331746976e-05,0.136862978385881,3.96589331746976e-05,0.236010311322625
AY001364,0.267279894875164,0.0176084099868594,8.76040297853701e-05,0.205957074025405,0.092071835304424,8.76040297853701e-05,8.76040297853701e-05,8.76040297853701e-05,8.76040297853701e-05,0.201576872536137,8.76040297853701e-05,8.76040297853701e-05,0.214717477003942,8.76040297853701e-05,8.76040297853701e-05
AY001365,2.74989687886704e-05,0.00965213804482332,2.74989687886704e-05,0.121022961638939,2.74989687886704e-05,2.74989687886704e-05,2.74989687886704e-05,2.74989687886704e-05,2.74989687886704e-05,2.74989687886704e-05,0.868994912690774,2.74989687886704e-05,2.74989687886704e-05,2.74989687886704e-05,2.74989687886704e-05
AY001366,8.5726532361766e-05,8.5726532361766e-05,8.5726532361766e-05,0.0986712387483926,8.5726532361766e-05,8.5726532361766e-05,8.5726532361766e-05,8.5726532361766e-05,0.0686669524217745,8.5726532361766e-05,0.827346763823403,8.5726532361766e-05,0.00437205315045006,8.5726532361766e-05,8.5726532361766e-05
AY001367,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.114767363452461,0.000134861766689144,0.000134861766689144,0.519352663519892,0.000134861766689144,0.000134861766689144,0.000134861766689144,0.364261631827377
AY001368,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.12992700729927,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.00016220600162206,0.811192214111922,0.00016220600162206,0.00016220600162206,0.00827250608272506,0.0488240064882401
AY001369,0.116673144189662,7.77302759424796e-05,7.77302759424796e-05,7.77302759424796e-05,0.618033424018655,7.77302759424796e-05,7.77302759424796e-05,7.77302759424796e-05,0.128332685581034,0.0506024096385542,0.08558103381267,7.77302759424796e-05,7.77302759424796e-05,7.77302759424796e-05,7.77302759424796e-05
AY001370,2.79212620410443e-05,0.224794080692447,2.79212620410443e-05,2.79212620410443e-05,0.0237609939969287,0.00421611056819768,0.0056121736702499,2.79212620410443e-05,0.0809995811810694,2.79212620410443e-05,0.658969705430685,2.79212620410443e-05,2.79212620410443e-05,0.00142398436409326,2.79212620410443e-05
AY001371,0.179461800185586,6.18620476337767e-05,0.532075471698113,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,0.071203216826477,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05,0.216579028765852,6.18620476337767e-05,6.18620476337767e-05,6.18620476337767e-05
AY001372,0.000116076610562972,0.000116076610562972,0.650145095763204,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.000116076610562972,0.348345908299478,0.000116076610562972,0.000116076610562972,0.000116076610562972
AY001373,0.000110926234054354,0.0222961730449251,0.288519134775374,0.0555740432612313,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.621297836938436,0.000110926234054354,0.0112035496394897,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.000110926234054354,0.000110926234054354
AY001374,9.28936367858802e-05,9.28936367858802e-05,0.153367394333488,0.153367394333488,9.28936367858802e-05,9.28936367858802e-05,9.28936367858802e-05,0.571388759869949,9.28936367858802e-05,9.28936367858802e-05,9.28936367858802e-05,9.28936367858802e-05,0.07440780306549,0.0140269391546679,0.0326056665118439
AY001375,0.228722660541296,1.9974033756117e-05,0.156816139019275,1.9974033756117e-05,1.9974033756117e-05,0.551303305702587,1.9974033756117e-05,0.0239888145410966,1.9974033756117e-05,1.9974033756117e-05,0.00601218416059123,0.0329771297313493,1.9974033756117e-05,1.9974033756117e-05,1.9974033756117e-05
AY001376,0.391932385708798,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,0.422666154437188,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05,0.149903956972724,0.0231271609681137,0.0116019976949673,7.68344218209758e-05,7.68344218209758e-05,7.68344218209758e-05
AY001377,0.121369960756333,7.13521227256511e-05,0.00363895825900821,7.13521227256511e-05,0.428184088476632,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,0.353264359614698,7.13521227256511e-05,7.13521227256511e-05,7.13521227256511e-05,0.0107741705315733,0.0821262932572244
AY001378,0.488128186453023,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.0875455207574654,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.029278951201748,0.393445010924982,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294,0.000145666423889294
AY001379,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.650650477016479,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.199653078924545,0.138941890719861,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.000173460537727667,0.00884648742411102
AY001380,0.186997433704021,2.4440914090187e-05,2.4440914090187e-05,2.4440914090187e-05,0.303091775632409,2.4440914090187e-05,2.4440914090187e-05,0.0146889893682024,2.4440914090187e-05,0.166222656727362,2.4440914090187e-05,2.4440914090187e-05,0.108786508615422,0.066014908957595,0.154002199682268
AY001381,0.0320894938590315,1.56457795509661e-05,0.196370179144176,0.632887428616131,1.56457795509661e-05,1.56457795509661e-05,0.0039270906672925,0.106406946726121,0.0101854024876789,0.018008292263162,1.56457795509661e-05,1.56457795509661e-05,1.56457795509661e-05,1.56457795509661e-05,1.56457795509661e-05
AY001382,0.236578681667388,2.88475407471513e-05,0.0130102408769652,2.88475407471513e-05,0.40100966392615,0.0288763882878985,2.88475407471513e-05,2.88475407471513e-05,0.106764748305207,0.204846386845521,2.88475407471513e-05,2.88475407471513e-05,2.88475407471513e-05,2.88475407471513e-05,0.00868310976489254
AY001383,0.152935962774208,4.4316419233326e-05,4.4316419233326e-05,4.4316419233326e-05,0.250432085087525,4.4316419233326e-05,4.4316419233326e-05,4.4316419233326e-05,0.0244183469975626,0.177309993352537,0.141856857965876,4.4316419233326e-05,4.4316419233326e-05,0.0598714823842234,0.192820740084201
AY001384,0.162584225128815,7.92707094728498e-05,0.10709472849782,0.0476416963931827,0.289417360285375,7.92707094728498e-05,7.92707094728498e-05,7.92707094728498e-05,0.277526753864447,0.0476416963931827,7.92707094728498e-05,0.0674593737613952,7.92707094728498e-05,7.92707094728498e-05,7.92707094728498e-05
AY001385,0.345611623797369,3.92695857058708e-05,0.0373453760062831,3.92695857058708e-05,0.420223836638523,3.92695857058708e-05,3.92695857058708e-05,3.92695857058708e-05,0.0510897310033379,0.113921068132731,0.0314549381504025,3.92695857058708e-05,3.92695857058708e-05,3.92695857058708e-05,3.92695857058708e-05
AY001386,0.124493423391397,7.10984713828653e-05,7.10984713828653e-05,0.0142907927479559,0.405332385353715,7.10984713828653e-05,7.10984713828653e-05,0.0107358691788127,0.444436544614291,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05
AY001387,0.624898640591462,4.76985451943716e-05,0.00243262580491295,4.76985451943716e-05,0.0310517529215359,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,0.0119723348437873,0.279084187932268,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,4.76985451943716e-05,0.0501311709992845
AY001388,0.319302394324564,0.0798699379249187,5.91191250369495e-05,5.91191250369495e-05,0.221755838013597,5.91191250369495e-05,5.91191250369495e-05,5.91191250369495e-05,5.91191250369495e-05,0.25427135678392,5.91191250369495e-05,5.91191250369495e-05,5.91191250369495e-05,5.91191250369495e-05,0.124209281702631
AY001389,7.10984713828653e-05,7.10984713828653e-05,7.10984713828653e-05,0.00718094560966939,0.540419480981159,0.0569498755776751,7.10984713828653e-05,7.10984713828653e-05,0.00718094560966939,0.167152506221116,7.10984713828653e-05,7.10984713828653e-05,0.142268041237113,0.0356203341628155,0.042730181301102
AY001390,0.0257803892765332,0.0184355490268087,0.271832537642306,0.135952993022402,0.00741828865222181,0.102901211898641,7.34484024972457e-05,0.437091443261109,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05,7.34484024972457e-05
AY001391,0.431562125449461,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,0.347662804634439,0.0200559328805433,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,0.103955253695565,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,7.99041150619257e-05,0.0959648421893728
AY001392,0.261778066190785,4.32619511139952e-05,4.32619511139952e-05,4.32619511139952e-05,0.242310188189487,0.082240969067705,4.32619511139952e-05,4.32619511139952e-05,4.32619511139952e-05,0.0865671641791045,0.31152930997188,4.32619511139952e-05,4.32619511139952e-05,4.32619511139952e-05,0.0151849448410123
AY001393,0.543334726284998,0.0627664020058504,0.167237776849143,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05,0.104554951943168,8.35770998746343e-05,0.121270371918094,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05
AY001394,0.268709799470299,7.56715853197124e-05,0.374650018917896,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,7.56715853197124e-05,0.102232311766932,7.56715853197124e-05,0.12115020809686,0.0681800983730609,7.56715853197124e-05,0.0643965191070753
AY001395,9.37646507266761e-05,0.0751054852320675,0.30014064697609,9.37646507266761e-05,9.37646507266761e-05,9.37646507266761e-05,9.37646507266761e-05,9.37646507266761e-05,9.37646507266761e-05,0.107923112986404,9.37646507266761e-05,0.515799343647445,9.37646507266761e-05,9.37646507266761e-05,9.37646507266761e-05
AY001396,0.299789421528552,2.47739378174161e-05,2.47739378174161e-05,2.47739378174161e-05,0.319608571782485,2.47739378174161e-05,2.47739378174161e-05,2.47739378174161e-05,0.0136504397373963,0.263867211693299,2.47739378174161e-05,2.47739378174161e-05,2.47739378174161e-05,2.47739378174161e-05,0.102836615880094
AY001397,5.82580833090591e-05,5.82580833090591e-05,0.0350131080687445,5.82580833090591e-05,5.82580833090591e-05,0.122400233032333,0.0146227789105738,0.0117098747451209,0.00588406641421497,0.06996795805418,0.699155257792019,5.82580833090591e-05,0.0408389163996504,5.82580833090591e-05,5.82580833090591e-05
AY001398,0.16594176188721,7.37191301142646e-05,0.191743457427202,7.37191301142646e-05,7.37191301142646e-05,7.37191301142646e-05,7.37191301142646e-05,0.011131588647254,7.37191301142646e-05,0.0148175451529672,7.37191301142646e-05,7.37191301142646e-05,0.615628455584224,7.37191301142646e-05,7.37191301142646e-05
AY001399,0.000223964165733483,0.000223964165733483,0.380963045912654,0.000223964165733483,0.000223964165733483,0.257782754759239,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.324972004479283,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.0338185890257559
AY001400,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.828571428571429,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.168307322929172,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366
AY001401,0.100748773560547,5.16395558998193e-05,5.16395558998193e-05,5.16395558998193e-05,0.111076684740511,0.462225664859282,0.0516911954557191,0.00263361735089078,5.16395558998193e-05,0.0413632842757552,5.16395558998193e-05,0.103330751355538,0.126568551510457,5.16395558998193e-05,5.16395558998193e-05
AY001402,0.151361161524501,0.000120992135511192,0.193708408953418,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.629280096793708,0.000120992135511192,0.000120992135511192,0.0243194192377495,0.000120992135511192,0.000120992135511192,0.000120992135511192,0.000120992135511192
AY001403,0.0236811254396249,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.52778429073857,0.094021101992966,0.000234466588511137,0.000234466588511137,0.351934349355217,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137,0.000234466588511137
AY001404,0.274610106051154,0.000124766063630692,0.181035558328135,0.000124766063630692,0.000124766063630692,0.000124766063630692,0.0313162819713038,0.000124766063630692,0.000124766063630692,0.131129132875858,0.000124766063630692,0.0874610106051154,0.293325015595758,0.000124766063630692,0.000124766063630692
AY001405,0.27223823246878,6.4040986231188e-05,0.179378802433557,0.192186999679795,6.4040986231188e-05,6.4040986231188e-05,6.4040986231188e-05,0.336279218699968,6.4040986231188e-05,6.4040986231188e-05,6.4040986231188e-05,6.4040986231188e-05,0.0192763368555876,6.4040986231188e-05,6.4040986231188e-05
AY001406,0.20123743232792,0.000154679040989946,0.20123743232792,0.000154679040989946,0.054292343387471,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.000154679040989946,0.054292343387471,0.000154679040989946,0.000154679040989946,0.123897911832947,0.000154679040989946,0.363650425367363
AY001407,0.245754845754846,5.46000546000546e-05,5.46000546000546e-05,5.46000546000546e-05,0.404095004095004,5.46000546000546e-05,5.46000546000546e-05,5.46000546000546e-05,0.010974610974611,0.21026481026481,5.46000546000546e-05,5.46000546000546e-05,5.46000546000546e-05,5.46000546000546e-05,0.128364728364728
AY001408,0.296647613162367,0.0293835933879191,0.0324733508419589,3.08975745403986e-05,0.505206241310057,3.08975745403986e-05,3.08975745403986e-05,3.08975745403986e-05,3.08975745403986e-05,0.0973582573767959,3.08975745403986e-05,0.0386528657500386,3.08975745403986e-05,3.08975745403986e-05,3.08975745403986e-05
AY001409,0.00547504025764895,0.0376811594202899,0.17187332259796,0.000107353730542136,0.15577026301664,0.0162104133118626,0.0645195920558239,0.000107353730542136,0.000107353730542136,0.51003757380569,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.000107353730542136,0.0376811594202899
AY001410,0.000203458799593082,0.000203458799593082,0.132451678535097,0.000203458799593082,0.132451678535097,0.000203458799593082,0.000203458799593082,0.305391658189217,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.000203458799593082,0.335910478128179,0.000203458799593082,0.0917599186164802
AY001411,9.69461948618517e-05,0.126126999515269,0.0340281143965099,9.69461948618517e-05,0.295782840523509,9.69461948618517e-05,0.0388754241396025,9.69461948618517e-05,0.106737760542899,9.69461948618517e-05,0.0970431410567135,9.69461948618517e-05,9.69461948618517e-05,0.155210857973825,0.145516238487639
AY001412,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.226908541194256,0.0530612244897959,0.105971277399849,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.0379440665154951,0.000151171579743008,0.574603174603175
AY001413,0.189407313997478,0.000252206809583859,0.23984867591425,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.000252206809583859,0.441614123581337,0.000252206809583859,0.000252206809583859,0.0885245901639344,0.000252206809583859,0.0380832282471627
AY001414,0.000197433366238894,0.000197433366238894,0.789930898321816,0.207502467917078,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894,0.000197433366238894
AY001415,0.366040224200462,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,0.197889878008572,6.59413122321134e-05,6.59413122321134e-05,6.59413122321134e-05,0.00995713814704913,0.0989779096604022,6.59413122321134e-05,6.59413122321134e-05,0.326475436861194,6.59413122321134e-05,6.59413122321134e-05
AY001416,0.064345030806322,0.0455933565496919,0.080417894454862,5.35762121618002e-05,5.35762121618002e-05,5.35762121618002e-05,5.35762121618002e-05,5.35762121618002e-05,5.35762121618002e-05,5.35762121618002e-05,5.35762121618002e-05,0.0964907581034021,0.608143584248594,0.067023841414412,0.0375569247254219
AY001417,0.0615414184124544,3.84393619065924e-05,3.84393619065924e-05,3.84393619065924e-05,0.305631366519316,3.84393619065924e-05,3.84393619065924e-05,3.84393619065924e-05,0.151873918892946,0.211454929848165,3.84393619065924e-05,3.84393619065924e-05,0.176859504132231,0.0269459926965212,0.0653853546031136
AY001418,0.440152963671128,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.000382409177820268,0.554875717017208,0.000382409177820268,0.000382409177820268
AY001419,0.284268884268884,0.0278586278586279,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.000138600138600139,0.603049203049203,0.0832986832986833,0.000138600138600139
AY001420,0.231599003370951,2.9312619082515e-05,2.9312619082515e-05,2.9312619082515e-05,0.196423860471933,2.9312619082515e-05,2.9312619082515e-05,2.9312619082515e-05,0.0396013483804778,0.0527920269676096,2.9312619082515e-05,0.0102887292979628,0.457306170306317,2.9312619082515e-05,0.0117543602520885
AY001421,0.000123228589032656,0.000123228589032656,0.271226124460875,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.363647566235367,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.000123228589032656,0.363647566235367,0.000123228589032656
AY001422,0.000169061707523246,0.000169061707523246,0.13541842772612,0.000169061707523246,0.169230769230769,0.000169061707523246,0.000169061707523246,0.498901098901099,0.118512256973795,0.000169061707523246,0.000169061707523246,0.0762468300929839,0.000169061707523246,0.000169061707523246,0.000169061707523246
AY001423,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.770154009559214,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.000106213489113117,0.0266595857673925,0.201911842804036,0.000106213489113117
AY001424,0.188334901222954,0.000188146754468485,0.216556914393227,0.000188146754468485,0.000188146754468485,0.235371589840075,0.000188146754468485,0.000188146754468485,0.122483537158984,0.000188146754468485,0.000188146754468485,0.235371589840075,0.000188146754468485,0.000188146754468485,0.000188146754468485
AY001425,0.13260766682442,9.46521533364884e-05,0.340842404164695,0.17520113582584,9.46521533364884e-05,0.0994794131566493,9.46521533364884e-05,0.236725035494558,9.46521533364884e-05,0.0142924751538097,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05
AY001426,0.000201409869083585,0.000201409869083585,0.161329305135952,0.0706948640483384,0.000201409869083585,0.000201409869083585,0.0908358509566969,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.000201409869083585,0.674924471299094
AY001427,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.886788021139166,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.0823253082795068,0.000117439812096301,0.000117439812096301,0.000117439812096301,0.0294773928361715
AY001428,0.0335144170497284,8.35770998746343e-05,0.30513999164229,0.0460509820309235,0.083660676974509,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05,8.35770998746343e-05,0.15888006686168,8.35770998746343e-05,8.35770998746343e-05,0.167237776849143,8.35770998746343e-05,0.204847471792729
AY001429,7.18648939992813e-05,7.18648939992813e-05,0.0108515989938915,7.18648939992813e-05,7.18648939992813e-05,0.115055695292849,7.18648939992813e-05,7.18648939992813e-05,7.18648939992813e-05,0.183327344592167,0.445634207689544,7.18648939992813e-05,0.244412504491556,7.18648939992813e-05,7.18648939992813e-05
AY001430,0.42129673450071,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,0.0663511594888784,9.46521533364884e-05,9.46521533364884e-05,9.46521533364884e-05,0.0379555134879319,0.46389020350213,9.46521533364884e-05,0.00955986748698533
AY001431,0.174598743893929,0.000139567341242149,0.000139567341242149,0.000139567341242149,0.0210746685275646,0.0140963014654571,0.000139567341242149,0.0838799720865318,0.000139567341242149,0.00711793440334962,0.000139567341242149,0.000139567341242149,0.690997906489881,0.00711793440334962,0.000139567341242149
AY001432,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.15661090124123,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.841985968699406,0.000107933081489477,0.000107933081489477,0.000107933081489477,0.000107933081489477
AY001433,0.000116754232340922,0.315353181552831,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.683129013426737,0.000116754232340922,0.000116754232340922,0.000116754232340922,0.000116754232340922
AY001434,0.177299027452912,0.0147974886125816,2.46214452788379e-05,2.46214452788379e-05,0.364422011572079,2.46214452788379e-05,2.46214452788379e-05,2.46214452788379e-05,2.46214452788379e-05,0.382888095531208,2.46214452788379e-05,2.46214452788379e-05,2.46214452788379e-05,2.46214452788379e-05,0.0603471623784316
AY001435,0.308862666331911,0.0276675872457946,0.00256088375596284,5.02134069796636e-05,0.241074566909365,5.02134069796636e-05,5.02134069796636e-05,5.02134069796636e-05,5.02134069796636e-05,0.0603063017825759,5.02134069796636e-05,0.0402209389907105,5.02134069796636e-05,5.02134069796636e-05,0.318905347727843
AY001436,0.0799468791500664,0.000265604249667995,0.000265604249667995,0.0268260292164675,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.850199203187251,0.000265604249667995,0.000265604249667995,0.000265604249667995,0.0401062416998672,0.000265604249667995,0.000265604249667995
AY001437,0.503171709806781,7.29128691213999e-05,0.0292380605176814,7.29128691213999e-05,0.182355085672621,7.29128691213999e-05,7.29128691213999e-05,7.29128691213999e-05,7.29128691213999e-05,0.124024790375501,7.29128691213999e-05,7.29128691213999e-05,0.0693401385344513,7.29128691213999e-05,0.0912139992708713
AY001438,0.450378956754347,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,0.200713330361123,0.00454748105216228,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,8.91662951404369e-05,0.160588497547927,0.0669638876504681,8.91662951404369e-05,0.116005349977708
AY001439,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.391696322657177,0.000237247924080664,0.000237247924080664,0.000237247924080664,0.0476868327402135,0.000237247924080664,0.557769869513642
AY001440,0.355099199443091,6.96136442742778e-05,0.198468499825966,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,6.96136442742778e-05,0.445596936999652
AY001441,0.574168297455969,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.00665362035225049,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.143639921722113,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.000130463144161774,0.274103065883888
AY001442,0.31005291005291,0.000151171579743008,0.000151171579743008,0.0455026455026455,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.226908541194255,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.000151171579743008,0.415873015873016
AY001443,0.517013639626705,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.0575735821966978,0.000143575017946877,0.000143575017946877,0.0791098348887294,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.000143575017946877,0.237042354630294,0.000143575017946877,0.107824838478105
