author_id,author_name,text_hash,words,sura,aaya
02-17,"النسفي",0853cce85a22aa6a39e85422b59010d3,575,55,1
02-17,"النسفي",b0ef47c5a4507ddcbb0ea64b96588015,574,7,1
02-17,"النسفي",d12eb598e2a27694d30f47f92a56bb26,573,13,14
02-17,"النسفي",37873e91102e3a746243be85575dfb9d,573,57,25
02-17,"النسفي",9f7d10ea67d1ea0d79d9203884acb363,570,52,1
02-17,"النسفي",bdb63f415886a83a6611f93d54be794b,570,91,1
02-17,"النسفي",c8bb30db8791e515577e57e6dce598bc,569,85,1
02-17,"النسفي",6a8cc1415e25e8f8f05f3e0a28fc8008,564,2,75
02-17,"النسفي",d3bfab40cf7fe5e8d23693662c592784,560,2,39
02-17,"النسفي",f63c8d7bcf668519d7112fc00836fd9e,560,10,23
02-17,"النسفي",72be350b711e996b52baca4cb0426287,558,20,25
02-17,"النسفي",0f0b6ebe308cb091870674c0102b4286,556,17,75
02-17,"النسفي",66d14cf798d73cf5cd005d97700c2e11,545,26,21
02-17,"النسفي",7d1628c30b71cb440f12760f21b47799,542,53,39
02-17,"النسفي",86b035ea3b9017c0c41d006e3216aec9,540,75,1
02-17,"النسفي",391d591ed5c25f00e20403df6a9d4ba3,539,40,78
02-17,"النسفي",4f27c335377f071e1f123e6f7e8c1287,538,34,42
02-17,"النسفي",ab3ad3e6102164e0995b4b8726f28a20,534,2,144
02-17,"النسفي",98d3f6ccd5e38e7ee7e90986e4b6e199,530,11,45
02-17,"النسفي",1570ea4af4a78bb746e9bae55741a04a,530,68,44
02-17,"النسفي",c7a50804790173a26043986552d039cb,527,22,49
02-17,"النسفي",4d633d23d0eae91e9bb3d18b3a4f799a,526,2,121
02-17,"النسفي",7caae5282a691336e74702129ae35231,525,5,39
02-17,"النسفي",f79e188db2772681bc73fc1257460653,524,7,197
02-17,"النسفي",6373d1a765e77979fbd7e1382abb60f2,524,17,19
02-17,"النسفي",d1269b8631e61a9e1f9090d9031ad499,524,93,1
02-17,"النسفي",a3da2f473eaf7119325dc38e4dd356e7,517,45,25
02-17,"النسفي",412c56613110a89b0be8d2138f58860e,513,86,1
02-17,"النسفي",4530cd76af49705dc579b9df7e793276,509,17,34
02-17,"النسفي",72f11750d13edef8845b374bd681b450,505,12,65
02-17,"النسفي",58de41836c489fa1073cc25dcab0c67b,499,15,73
02-17,"النسفي",99447ed72dc3109d4e98c5edc27f51ba,497,75,20
02-17,"النسفي",087d88bfb97eb817befb2677a01cac8a,495,67,20
02-17,"النسفي",6845562397ea3bc4a20e5b13b5b74e44,494,16,51
02-17,"النسفي",803746243df7b1bc8eeaac045681ffe7,484,17,8
02-17,"النسفي",c283f62d4e7a3475008f7b945e0b4a8c,483,18,22
