"Abu-Hayyan" "al-Baghawi" "al-Baydawi" "al-Khazin" "al-Mawardi" "al-Nasafi" "al-Qurtubi" "al-Razi" "al-Suyuti" "al-Tabari" "al-Zamakhshari" "Fairuzabadi" "Ibn-Abd-al-Salam" "Ibn-al-Jawzi" "Ibn-Arafa" "Ibn-Atiay" "Ibn-Kathir" "Samarqandi"
"الإبل" 0.00863330576074319 0.00769900141977483 0.000686817689551536 0.0137184294807574 0.0108160889322868 0.00718586288294661 0.0150208608098332 0.0051995337640998 0.00343936401246032 0.0110085512610352 0.0152213968132995 0.0124174621024153 0.0192219774739205 0.012469505020987 0.00256998937737724 0.00945203949233955 0.00966279597232622 0.00978278282747373
"هارون" 0.00850315542264153 0.0115287611003808 0.0020292340827659 0.0125629345244929 0.00676005558267924 0.00241686679546553 0.00969956931217929 0.000894187335227355 0.00147401314819728 0.0237421538536966 0.00218208835435412 0.00996176997022126 0.00571464195170608 0.00734091827848427 0.00513997875475448 0.0118024129489908 0.0201718245858134 0.0098484390880608
"ضرب" 0.0140345447919619 0.00655402172144934 0.00686817689551536 0.0114811945654368 0.00756124735544122 0.0111132714255781 0.00882391374927422 0.0085610157835656 0.00343936401246032 0.00469849507429751 0.0152213968132995 0.00310436552560383 0.00935123228460995 0.00656995425836948 0.0119932837610938 0.0110189551301071 0.00578586968607721 0.00682825110105549
"السبعة" 0.0332389502362952 0.000987051464073696 0.00206045306865461 0.00137675994788964 0.00210312840350021 0.00159685841843258 0.00222281796737442 0.00268256200568206 0.00196535086426304 0.000317772613720604 0.00175631501691917 0 0.00467561614230497 0.00234641223513196 0.00256998937737724 0.0195106269734923 0.0014366275070872 9.8484390880608e-05
"القدر" 0.00727395778501478 0.00667246789713818 0.00658720602251701 0.0120220645449649 0.010515642017501 0.00919272548989566 0.00588260916618281 0.0186620208666894 0.00294802629639456 0.0071498838087136 0.00590760505690993 0.00880342462484669 0.0103902580940111 0.00767612002636027 0.00770996813213172 0.0146329702301193 0.0112175024525987 0.00567926654078173
"المائدة" 0.011742452726505 0.00856760670815968 0.00590038833296547 0.00604790977108662 0.00340506503423843 0.00865324629447925 0.0121244616402241 0.0154495700697615 0.00196535086426304 0.00372247918929851 0.0134650817963803 0.00101934390392962 0.00831220647520884 0.00757555950199747 0.00256998937737724 0.00947731232520677 0.0118078973185249 0.00718936053428439
"بهما" 0.0113953851582339 0.00777796553690072 0.0209167205454331 0.0105715495998668 0.00916363090096519 0.00975378385312873 0.00828504878748648 0.00629242939604435 0.010318092037381 0.00701369554569048 0.0136779684650978 0.0111201153155958 0.0114292839034122 0.00489394551898951 0.00685330500633931 0.0079862151860409 0.00545131259538567 0.00768178248868743
"العقل" 0.0110627787386408 0.00296115439222109 0.0156719309161305 0.00749842471618462 0.00796184324182221 0.00809218793124618 0.00608468352685321 0.0293922688894177 0.00147401314819728 0.00233789851523016 0.00819613674562278 0.00634773249265262 0.0109097709987116 0.00378777975099873 0.0205599150190179 0.0088202186706591 0.00183022408437136 0.00311867237788592
"العبادة" 0.00887914528826854 0.00769900141977483 0.0146417043818032 0.0179962193188431 0.00650968315369112 0.0132927673750604 0.00734203510435794 0.012518622693183 0.012283442901644 0.00358629092627539 0.00856868841587836 0.00704273969987735 0.0140268484269149 0.00894988666828904 0.0188465887674331 0.00578747872659293 0.00791129120341169 0.00561361028019466
"متى" 0.00998542316213261 0.010620673753433 0.00543210354463488 0.0142347144612161 0.0073108749264531 0.00731533788984655 0.00736448781109909 0.0124689456190037 0.00786140345705217 0.00238329460290453 0.00521572338357814 0.0168655082286537 0.00623415485640663 0.0129052672932258 0.00513997875475448 0.0129396904280156 0.00521515464901517 0.0108661111271604
"ماله" 0.00802593751626879 0.0105417096363071 0.00880375402061515 0.0118253845524092 0.014521600881311 0.0083295587772294 0.00884636645601537 0.00615995719823289 0.00491337716065761 0.0110539473487096 0.0100588950969007 0.0122321268471554 0.0187024645692199 0.0105923752328814 0.00428331562896207 0.00859276317485414 0.00838360709615269 0.0132625646385885
"أجل" 0.0111567762050475 0.00888346317666326 0.00571307441763323 0.0115795345617146 0.00665990661108399 0.0138538257382935 0.0093403260043208 0.00437158252777818 0.00589605259278913 0.0152984815462634 0.0120813184497167 0.00495771807820314 0.00779269357050829 0.00687163583145788 0.00428331562896207 0.0117518672832564 0.006238505749954 0.00505553206520455
"الصحيح" 0.0133982542501316 0.00130290793257728 0.000686817689551536 0.00934229964639396 0.00110163868754773 0.00280529181616534 0.0264717412478226 0.00556383230808132 0 0.0024286906905789 0.00665270839742109 0 0.00155853871410166 0.00248049293428236 0.0197032518932255 0.00917403833080015 0.0273352822923852 0.00049242195440304
"الوجوه" 0.00690519849372675 0.00375079556348004 0.00683695790962666 0.00808846469385161 0.00676005558267924 0.00791955458871293 0.00453544676171347 0.0357509343843678 0.00393070172852608 0.00478928724964625 0.00723814673639415 0.0141318132135697 0.00519512904700553 0.00673755513230748 0.00342665250316965 0.00897185566786241 0.00244029877916182 0.00761612622810035
"دل" 0.013253642763352 0.000157928234251791 0.0342784465057994 0.00363857986227975 0.00340506503423843 0.0164001675406589 0.00336790601117337 0.0203510413887855 0.0147401314819728 0.000590149139766837 0.00942023509074827 0 0.000519512904700553 0.00365369905184834 0.0111366206353014 0.00336128677134 0.00411308423261951 0.00180554716614448
"بذكر" 0.0125088936064369 0.00450095467617605 0.0124251563837051 0.0105223796017279 0.00440655475019091 0.0105090547267117 0.00424356157407844 0.0179831008529057 0.0024566885803288 0.00440342050441409 0.010537890101515 0.000834008648669687 0.00831220647520884 0.00442466307196312 0.00942329438371655 0.0133693285867584 0.00509707567582992 0.00515401645608515
"دعا" 0.00959497214782765 0.00975206846504811 0.00418334410908663 0.0154393794156195 0.0118676531340369 0.00791955458871293 0.00976692743240276 0.00649113769276154 0.00737006574098641 0.00635545227441209 0.0120813184497167 0.00685740444461742 0.0124683097128133 0.00774316037593546 0.00513997875475448 0.00861803600772136 0.011433980570105 0.0133938771597627
"يتعلق" 0.020064843790672 0.000671194995570113 0.00864765909117161 0.00408110984552999 0.000951415230154855 0.0149759424647596 0.00303111541005603 0.0160291359351867 0.000491337716065761 0.00022698043837186 0.0244287452353302 0.000231669069074913 0.00155853871410166 0.00137432716629158 0.0137066100126786 0.00758184986016542 0.00179086442664295 0.00141160960262205
"الموضع" 0.00818501015172637 0.00323752880216172 0.00284092771587226 0.00531035979900288 0.0110163868754773 0.00323687517249847 0.0115631439716952 0.0195562082019168 0.00196535086426304 0.0222667810042795 0.00271430502614781 0 0.00623415485640663 0.00774316037593546 0.00599664188054689 0.0228719137448323 0.00123982921844512 0.00554795401960759
"كقولك" 0.0123136680992845 0.00169772851820676 0.0218532901220943 0.00233557491159849 5.0074485797624e-05 0.0220539095086229 0.0104405086346374 0.00920681774789647 0.000491337716065761 0.00165695720011458 0.0472608404552794 0 0.00259756452350276 0.0056313893643167 0.0256998937737724 0.00361401510001218 0.00043295623501258 0.00292170359612471
"ٱلَّذِي" 0 0.0108970481633736 0.01688947136579 0 0 0.0078332379174463 0.0244060922276363 0.00745156112689462 0.00540471487672337 0.00199742785767237 0.00127732001230485 0.112961838080928 0.00207805161880221 0 0.0222732412706027 0 0.00799001051886853 0.00942167339424483
"الأخفش" 0.0186259594972148 0.0063566114286346 0.000374627830664474 0.000712964973014276 0.0285925313904433 0.00394898771044814 0.023058929823167 0.00538168303609056 0 0.000272376526046232 0.00303363502922402 0 0.00207805161880221 0.0162237645971981 0 0.00993222331681669 0.000275517604098915 0.00485856328344333
"وعيسى" 0.0236729003858234 0.00319804674359877 0.00343408844775768 0.00464656482412752 0.00280417120466694 0.0036684585288316 0.00572544021899472 0.00372578056344731 0.00343936401246032 0.00149807089325428 0.0034061866994796 0.00579172672687282 0.00519512904700553 0.00298329555609635 0.00599664188054689 0.0261321091847035 0.00245997860802602 0.00331564115964714
"هما" 0.0168110853381306 0.00722521671701945 0.00290336568764968 0.00459739482598861 0.00580864035252438 0.0116527506209945 0.0105078667548609 0.00664016891529943 0.00687872802492065 0.00642354640592364 0.0106975551030531 0.00129734678681951 0.00207805161880221 0.00653643408358189 0.00942329438371655 0.0155175193804719 0.00387692628624901 0.00400503189581139
"الحجر" 0.00981188937799707 0.012081509920262 0.00836668821817326 0.00892435466221318 0.00796184324182221 0.00768218374272971 0.0111589952503544 0.0125020636684565 0.00147401314819728 0.000930619797324627 0.0126135351215104 0.00217768924930418 0.0103902580940111 0.0159556031988973 0.00256998937737724 0.00935094816087068 0.00940695819709152 0.00787875127044864
"حمل" 0.014750371651521 0.00501422143749437 0.00321555554653674 0.011063249581256 0.00801191772761983 0.00442372940241458 0.00718486615716985 0.0261963771172162 0.00343936401246032 0.00351819679476383 0.00707848173485604 0.00305803171178885 0.00363659033290387 0.00251401310906996 0.00599664188054689 0.00732912153149323 0.0031094129605449 0.00298735985671178
"جاز" 0.0150323640507413 0.0072646987755824 0.00696183385318148 0.00486782981575264 0.00555826792353626 0.00634427533809701 0.0114059750245071 0.0159463408115545 0 0.00596958552917992 0.0167648251615011 0.0031970331532338 0.00519512904700553 0.00951972963967823 0.00599664188054689 0.00604020705526511 0.00104303092980303 0.00571209467107527
"ويدل" 0.0158060355050122 0.000473784702755374 0.0197303990816623 0.016004834394217 0.000350521400583368 0.0108111630761449 0.00361488578532608 0.016923323270414 0.000491337716065761 0.000317772613720604 0.00899446175331331 0 0 0.012301904147049 0.000856663125792413 0.00470074691330256 0.000806872983432536 0.000623734475577184
"حقاً" 0.00584230406589656 0.00975206846504811 0.00821059328872973 0.0135217494882018 0.00781161978442934 0.00968904634967876 0.0068031701425702 0.0110614285172569 0.00884407888918369 0.00267836917278795 0.0109104417717706 0.0362330424033164 0.00935123228460995 0.00941916911531543 0 0.00626766255107008 0.00814744914978219 0.0143787210685688
"أَنَّ" 0.000195225507152484 0.0160297157765568 0.0235703343459732 0.00066379497487536 0.00595886380991725 0.0229386553891058 0.00839731232119226 0.00748467917634749 0.059451863643957 0.00204282394534674 0.0117619884466405 0.0408200899709997 0.0166244129504177 0.00154192804022957 0.0368365144090738 0.000935094816087068 0.0128115685905995 0.0202549563911117
"الزمان" 0.0164350954725036 0.00422458026623542 0.00658720602251701 0.00899810965942155 0.00796184324182221 0.0115232756140946 0.00579279833921819 0.0135618412509482 0.00491337716065761 0.00192933372616081 0.00846224508151963 0.00143634822826446 0.0098707451893105 0.00522914726686551 0.0222732412706027 0.00975531348674617 0.00490027738718784 0.00351260994140835
"شك" 0.00656536149979465 0.0053695599645609 0.00433943903853016 0.0129808795086737 0.00706050249746498 0.00584795447831391 0.0050743117235012 0.0308494630653437 0.0108094297534467 0.00299614178650856 0.00282074836050654 0.0146878189793495 0.0098707451893105 0.00660347443315708 0.0265565568995648 0.00614129838673399 0.0098399144321041 0.00745198557663267
"رَبِّكَ" 0.000166303209796561 0.0265714254128639 0.00277848974409485 0.000565454978597529 0.0115672062192511 0.00507110443691427 0.0154923676513975 0.000678920013783732 0.04520306987805 0.0198380903137006 0.00628015672716551 0.0572222600615035 0.0129878226175138 0.00170952891416757 0.0205599150190179 0.00078345781888376 0.0245407465936676 0.00784592314015511
"وجب" 0.00605922129606599 0.00477732908611669 0.00309067960298191 0.0105961345989363 0.00385573540641705 0.00662480451971354 0.00718486615716985 0.0450239882311699 0.00442203944459185 0.00360898897011258 0.00633337839434488 0.00732074258276725 0.00571464195170608 0.00311737625524675 0.00513997875475448 0.00262837461819068 0.00173182494005032 0.00889642330954826
"السبب" 0.0119015253619626 0.00209254910383623 0.0108954260751585 0.0110386645821865 0.00260387326147645 0.0036684585288316 0.0023350815010802 0.0386818817609463 0 0.00388136549615881 0.00942023509074827 0 0.000519512904700553 0.00204473066204356 0.0111366206353014 0.00568638739512406 0.00116110990298828 0.00098484390880608
"حالاً" 0.0229643041006033 0.00130290793257728 0.0187938295050011 0.00206513992183445 0.0012518621449406 0.00513584194036424 0.00410884533363151 0.00864381090719776 0.0024566885803288 0.002928047654997 0.0153278401476582 0.00417004324334843 0.00311707742820332 0.00271513415779555 0.000856663125792413 0.00556002323078797 0.0028929348430386 0.0020025159479057
"مُوسَىٰ" 0.000224147804508408 0.018951388110215 0.0305946061709321 0.000762134971153191 0.00155230905972634 0.018342292644158 0.00882391374927422 0.00783241869560257 0.0545384864832994 0.00118029827953367 0.00654626506306235 0.0448511317729032 0.0166244129504177 0.00103912541841558 0.035123188157489 0.00078345781888376 0.0096037564857336 0.0244569570686843
"الابتداء" 0.0170713860143339 0.00864657082528557 0.00967788562549892 0.00199138492462608 0.000851266258559607 0.0124511798302108 0.00855448126838035 0.00589501280260997 0.000491337716065761 0.00279185939197388 0.0163390518240662 0 0.000519512904700553 0.00435762272238792 0.00342665250316965 0.0168064338567 0.000255837775234707 0.0111615642998022
"سأل" 0.00790301775250612 0.00876501700097442 0.0045579719397511 0.0103748696073112 0.01011504613112 0.00535163361853081 0.0101486234470024 0.00791521381923473 0.00294802629639456 0.0138458067406835 0.013997298468174 0.00379937273282857 0.0103902580940111 0.010625895407669 0.00256998937737724 0.00520620357064692 0.0173182494005032 0.0077474387492745
"رجع" 0.00838746623321784 0.0140950949069724 0.00437065802441887 0.0152426994230638 0.00570849138092913 0.00621480033119707 0.0124163468278591 0.00650769671748797 0.0127747806177098 0.00576530313464525 0.0106443334358737 0.00783041453473206 0.0088317193799094 0.0103912541841558 0.00685330500633931 0.00753130419443098 0.00861976504252319 0.0177271903585094
"أبلغ" 0.0145045321239957 0.00106601558119959 0.026567356991289 0.00467114982319698 0.0103153440743105 0.0173712300924085 0.00498450089653658 0.00803112699231976 0.00442203944459185 0.000635545227441209 0.017616371836371 0 0.0124683097128133 0.00425706219802513 0.0334098619059041 0.00654566371260948 0.00342429022237223 0.00331564115964714
"صحة" 0.0107590946164036 0.000987051464073696 0.0101773893997182 0.0143822244556328 0.00410610783540517 0.00776850041399633 0.00579279833921819 0.0261963771172162 0.00147401314819728 0.00932889601708346 0.00862191008305773 0 0.00727318066580774 0.00392186045014913 0.0188465887674331 0.00571166022799128 0.00395564560170585 0.000689390736164256
"السين" 0.0149817500303684 0.00935724787941863 0.00593160731885418 0.00088505996650048 0.00265394774727407 0.00563216280014734 0.00938523141780311 0.00400728398379666 0.012283442901644 0.00356359288243821 0.00590760505690993 0.00189968636641429 0 0.0193746610272325 0.000856663125792413 0.0256771981930935 0.000177118459777874 0.0141817522868076
"المسجد" 0.00590737923494739 0.015121628429609 0.00477650484097205 0.0151689444258555 0.00595886380991725 0.0094732546715122 0.0156270838918444 0.00884251920391495 0.00393070172852608 0.00331391440022916 0.0108572201045912 0.00523572096109303 0.0119487968081127 0.00667051478273228 0.0111366206353014 0.00998276898255113 0.0136774810606247 0.0106691423453992
"يحصل" 0.00595799325532026 0.00122394381545138 0.00349652641953509 0.0112845145728811 0.000951415230154855 0.00261107930581543 0.00139206781795166 0.0619141934521311 0.00294802629639456 4.5396087674372e-05 0.00234175335589222 0 0.00207805161880221 0.00224585171076916 0.0119932837610938 0.0012636416433609 0.00615978643449717 0.000393937563522432
"منصوب" 0.0180764358474522 0.0009080873469478 0.0151099891701338 0.000122924995347289 0 0.0206512636005403 0.00916070435039155 0.00352707226673012 0.0157228069141043 0.000976015884998999 0.0142101851368914 0 0.000519512904700553 0.0197098627751085 0.00256998937737724 0.00606547988813233 0.00147598716481561 0.0011818126905673
"الاستثناء" 0.0173389172648762 0.00469836496899079 0.0151412081560225 0.00513826480551668 0.0048071506365719 0.00971062551749542 0.00785844735940452 0.0104818626518318 0.00196535086426304 0.00295074569883418 0.0107507767702325 0.00152901585589443 0.00311707742820332 0.00502802621813991 0.0137066100126786 0.0109431366315054 0.00110207041639566 0.00341412555052774
"فلو" 0.0126607356675555 0.00473784702755374 0.00280970872998356 0.00912103465476884 0.00305454363365506 0.00291318765524863 0.00940768412454427 0.0317436504005711 0.00294802629639456 0.00322312222488042 0.00585438338973056 0 0.00363659033290387 0.00341905782833514 0.0222732412706027 0.00505456657344361 0.0040737245748911 0.00689390736164256
"خمسة" 0.00535785558518484 0.0053695599645609 0.00343408844775768 0.00681004474223981 0.0851767003417584 0.00541637112198078 0.00774618382569874 0.00541480108554343 0.0024566885803288 0.00208822003302111 0.00516250171639877 0.00472604900912822 0.00935123228460995 0.0374085150629609 0.00342665250316965 0.00467547408043534 0.00356204902442168 0.00607320410430416
"والرابع" 0.000976127535762421 0.000118446175688843 0.000499503774219299 0.00044252998325024 0.0375057898624203 0.000453162524149786 0.000449054134823115 0.00607716207460072 0 6.80941315115581e-05 0.00159665001538106 0 0.00259756452350276 0.148930136581304 0.000856663125792413 0.000606547988813233 5.90394865926246e-05 0.00108332829968669
"قدم" 0.0106289442783019 0.00979155052361106 0.0139548866922517 0.0143576394565633 0.0117675041624416 0.00951641300714551 0.00406393992014919 0.0131478656327874 0.00196535086426304 0.00363168701394976 0.00729136840357352 0.0039847079880885 0.00571464195170608 0.00177656926374277 0.0197032518932255 0.00773348685736872 0.0093675985393631 0.00672976671017488
"صلة" 0.011735222152166 0.0147662899025425 0.0234142394165296 0.00486782981575264 0.00721072595485785 0.0126669715083774 0.00911579893690924 0.00518297473937337 0.00343936401246032 0.00640084836208646 0.0127199784558691 0.00695007207224739 0.0181829516645193 0.00459226394590112 0.000856663125792413 0.00669730070981278 0.00141694767822299 0.00909339209130947
"بلفظ" 0.012103981443454 0.00829123229821904 0.0104583602727166 0.0100552646194082 0.00360536297742893 0.00940851716806223 0.00666845390212326 0.0106971299732754 0.00196535086426304 0.00217901220836986 0.00872835341741647 0 0.00571464195170608 0.00375425957621113 0.0308398725285269 0.00507983940631083 0.000885592298889369 0.0364720527561185
"مائة" 0.00702088768315045 0.0150821463710461 0.00671208196607183 0.0166686293690924 0.0115672062192511 0.00988325886002867 0.0127980428424588 0.00500082546738261 0.00933541660524945 0.00163425915627739 0.00920734842203079 0.00926676276299652 0.0135073355222144 0.00935212876574024 0.00770996813213172 0.00995749614968391 0.00883624316002948 0.0140832678959269
"عبـاس" 0 0 0 0 0 0 0 0 0 0.132897046666724 0 0 0 0 0 0 0 0
"أهله" 0.00665212839186242 0.0100679249335517 0.010832988103381 0.0149968494323692 0.0130694407931799 0.0105953713979783 0.00781354194592221 0.00579565865425137 0.00786140345705217 0.0092608018855719 0.0142101851368914 0.00996176997022126 0.015065874236316 0.00824596299774946 0.000856663125792413 0.00639402671540617 0.0100957522073388 0.0105050016939315
"هُمُ" 0.000137380912440637 0.0179248545875783 0.0205733117006574 0.000467114982319698 0.00550819343773864 0.0177380759452916 0.0087790083357919 0.00837886651157484 0.0476597584583788 0.00833018208824727 0.0102185600984388 0.0360477071480565 0.0114292839034122 0.00254753328385756 0.0205599150190179 0.00090982198321985 0.0144056347286004 0.0178585028796836
"لَكَ" 0.000108458615084713 0.0167798748892528 0.0193869902368865 0.000368774986041867 0.00701042801166736 0.0111348505933947 0.0113386169042837 0.00831263041266911 0.0353763155567348 0.0185216037711438 0.00723814673639415 0.0294219717725139 0.0202610032833216 0.00157544821501717 0.0162765993900559 0.000505456657344361 0.0174560082025527 0.0143458929382752
"السحاب" 0.0109037061031832 0.00730418083414535 0.00633745413540736 0.00808846469385161 0.0133698877079656 0.00886903797264582 0.00862183938860381 0.00773306454724397 0.00540471487672337 0.00485738138115781 0.0148488451430439 0.00908142750773659 0.015065874236316 0.0122683839722614 0.00171332625158483 0.0112716834587793 0.00619914609222558 0.00649996979812013
"سوى" 0.00560369511271019 0.00892294523522621 0.00846034517583938 0.0103748696073112 0.00575856586672676 0.00968904634967876 0.0100588126200378 0.0159628998362809 0.00442203944459185 0.00978285689382718 0.00532216671793687 0.00949843183207143 0.00779269357050829 0.00951972963967823 0.00599664188054689 0.00879494583779188 0.00779321223022645 0.0112600486906829
"أَلَمْ" 0.000195225507152484 0.0180433007632672 0.0202299028558816 0.000368774986041867 0.00701042801166736 0.0192270385246409 0.00929542059083849 0.00635866549495008 0.047168420742313 0.00490277746883218 0.00840902341434026 0.0381790625835457 0.0114292839034122 0.00124024646714118 0.0231299043963952 0.000707639320282105 0.016353937786157 0.0193685968731862
"قام" 0.0107301723190476 0.0114497969832549 0.00390237323608827 0.0108665695887003 0.00635945969629824 0.00653848784844692 0.0141002998334458 0.00664016891529943 0.00393070172852608 0.00962397058696687 0.00569471838819245 0.00194602018022927 0.00779269357050829 0.00653643408358189 0.0222732412706027 0.00791039668743925 0.0143072355842794 0.00479290702285626
"اختلف" 0.00590014866060841 0.00343493909497646 0.00284092771587226 0.00794095469943486 0.0168250272280017 0.00196370427131574 0.0116080493851775 0.0072859708796303 0.000982675432131521 0.0394945962767037 0.00324652169794149 0.00111201153155958 0.00415610323760442 0.00486042534420192 0.0128499468868862 0.0161240673692851 0.00824584829410323 0.00134595334203498
"الرزق" 0.0101228040745733 0.00912035552804095 0.00752377559917819 0.012513764526354 0.0102151951027153 0.0129043423543606 0.00808297442681608 0.00842854358575414 0.00786140345705217 0.00497087160034374 0.0136247467979184 0.00491138426438816 0.0140268484269149 0.00536322796601591 0.00685330500633931 0.00912349266506572 0.00393596577284164 0.0126060020327178
"قريب" 0.0119159865106405 0.00702780642420471 0.0100212944702747 0.00968648963336637 0.00716065146906023 0.0100990505381952 0.00628675788752361 0.0077993006461497 0.00491337716065761 0.00281455743581107 0.00723814673639415 0.0122321268471554 0.00727318066580774 0.0057654700634671 0.00685330500633931 0.0107914996343021 0.00702569890452233 0.0122120644691954
"بدلاً" 0.0243164215019927 0.00304011850934698 0.00839790720406196 0.00184387493020933 0.006259310724703 0.00738007539329652 0.00606223082011206 0.00465308594812753 0.00393070172852608 0.00163425915627739 0.0148488451430439 0.00143634822826446 0.0088317193799094 0.0056984297138919 0 0.00664675504407835 0.00076751332570412 0.00321715676876653
"معاذ" 0.00421542483962586 0.0073436628927083 0.00127997842143695 0.00555620978969746 0.00776154529863171 0.00347424601848169 0.00599487269988859 0.00246729468423844 0.000982675432131521 0.0587425374506374 0.00335296503230023 0.00208502162167422 0.00311707742820332 0.00992197173712943 0 0.0041952902559582 0.0147401918192919 0.00308584424759238
"كأن" 0.013607940905962 0.0026452979237175 0.00743011864151207 0.00476948981947481 0.0100649716453224 0.0168317508969921 0.00383941285273764 0.00702102648400738 0.000982675432131521 0.00331391440022916 0.0228853168871286 0.0018533525525993 0.00363659033290387 0.00824596299774946 0.00428331562896207 0.0157955205420113 0.0031094129605449 0.00525250084696576
"بكل" 0.00876345609884484 0.00619868319438281 0.00992763751260857 0.015144359426786 0.00345513952003605 0.00971062551749542 0.00743184593132256 0.0126842129404473 0.00786140345705217 0.00424453419755379 0.0102185600984388 0.00810841741762195 0.00571464195170608 0.00760907967678507 0.010279957509509 0.0106904083028332 0.00704537873338653 0.00833834509455815
"نَحْنُ" 0.000108458615084713 0.0178853725290154 0.0216971951926508 0.000368774986041867 0.00681013006847686 0.0189249301752077 0.00808297442681608 0.00859413383301846 0.0373416664209978 0.00394945962767037 0.00649304339588298 0.0417931000611143 0.0145463613316155 0.00325145695439714 0.014563273138471 0.000454910991609925 0.0134413231142542 0.0192372843520121
"وكيع" 0.000202456081491465 0.00398768791485773 0 0.000295019988833493 0.000600893829571488 0 0.00127980428424588 0 0 0.0967390628340868 0.000159665001538106 0 0 3.35201747875994e-05 0 0.000454910991609925 0.0209393379115175 0.00669693857988135
"بمكة" 0.00865499748376013 0.0138582025555947 0.00558819847407841 0.013374239493785 0.0130694407931799 0.0110053755864948 0.00918315705713271 0.00485179424484472 0.00442203944459185 0.00440342050441409 0.00957990009228637 0.00834008648669687 0.0207805161880221 0.00724035775412147 0.00599664188054689 0.00973004065387895 0.00802937017659694 0.0128357989447726
"إنك" 0.00787409545515019 0.0123578843302027 0.00215411002632073 0.020675984217414 0.00696035352586973 0.00602058782084716 0.00911579893690924 0.00766682844833824 0.00343936401246032 0.0073087701155739 0.00761069840664973 0.00222402306311916 0.00571464195170608 0.00425706219802513 0.00256998937737724 0.0085422175091197 0.0131658055101553 0.0158559869317779
"الأقوال" 0.0156397322952157 0.000394820585629478 0.00137363537910307 0.0042532048390162 0.000650968315369112 0.000971062551749542 0.0093403260043208 0.00365954446454158 0 0.0246954716948584 0.000798325007690531 0 0.00155853871410166 0.00827948317253705 0.00171332625158483 0.0236048258979817 0.00708473839111495 0.00049242195440304
"فذكر" 0.0111061621846747 0.00410613409054657 0.00215411002632073 0.00631834476085065 0.00615916175310775 0.00299950432651525 0.00770127841221643 0.0136611953993068 0.000491337716065761 0.0137096184776604 0.00633337839434488 0.000973010090114634 0.00207805161880221 0.0054973086651663 0.00685330500633931 0.00828948918044752 0.0161374596686507 0.00915904835189655
"ومقاتل" 0.00873453380148892 0.0381001865132446 0 0.00336814487251572 0.00931385435835806 0 0.010238434273967 0.00611028012405359 0 0 0 0 0.000519512904700553 0.0568502164397686 0.000856663125792413 0.0036392879328794 0.00651402335405291 0.00797723566132925
"رجاء" 0.0169484662505712 0.00315856468503583 0.00165460625210143 0.00302395488554331 0.00235350083248833 0.00328003350813179 0.00323318977072643 0.00230170443697412 0.00147401314819728 0.0159340267737046 0.00218208835435412 0 0.00363659033290387 0.024101005672284 0.00256998937737724 0.022366457087488 0.00491995721605205 0.00134595334203498
"النصب" 0.0157120380386055 0.00240840557233982 0.012643689284926 0.000786719970222649 0.00120178765914298 0.0242981429615552 0.00671335931560557 0.00712038063236597 0.000982675432131521 0.0045396087674372 0.0193194651861108 0 0.00155853871410166 0.00241345258470716 0.00770996813213172 0.00791039668743925 0.00127918887617353 0.00505553206520455
"الخوف" 0.00936359376898026 0.00844916053247083 0.00671208196607183 0.0144805644519106 0.00691027904007211 0.0079842920921629 0.00586015645944165 0.0222222111828724 0.00982675432131521 0.00263297308511358 0.0113894367763849 0.00477238282294321 0.0129878226175138 0.00713979722975867 0.0188465887674331 0.00743021286296211 0.00242061895029761 0.00571209467107527
"يرد" 0.0129571892154538 0.00813330406396725 0.00702427182495889 0.0152918694212027 0.00741102389804835 0.00927904216116229 0.00630921059426477 0.00655737379166727 0.000982675432131521 0.00161156111244021 0.00729136840357352 0.00449437994005331 0.0124683097128133 0.00164248856459237 0.0222732412706027 0.0156691563776752 0.00737993582407807 0.00728784492516499
"يؤمنون" 0.0124004349913522 0.0062776473115087 0.00390237323608827 0.0188812792853436 0.00570849138092913 0.0108543214117782 0.00314337894376181 0.00611028012405359 0.00835274117311793 0.00433532637290253 0.008515466748699 0.0127881326129352 0.00519512904700553 0.0112292585538458 0.000856663125792413 0.00967949498814451 0.00403436491716268 0.00823986070367754
"تدل" 0.0108530920828103 0.000947569405510748 0.010832988103381 0.00813763469199053 0.00245364980408357 0.0115232756140946 0.00428846698756075 0.0350057782716783 0.000982675432131521 0.000408564789069348 0.00122409834512548 0 0.00259756452350276 0.00764259985157267 0.0162765993900559 0.00371510643148105 0.0014366275070872 0.00361109433228896
"فقلت" 0.00453357011054102 0.0167009107721269 0.000686817689551536 0.0134479944909934 0.00450670372178616 0.00211475844603234 0.017445753137878 0.00339460006891866 0 0.0140500891352181 0.00638660006152425 0.00162168348352439 0.000519512904700553 0.00486042534420192 0.000856663125792413 0.00399310759302045 0.0323536386527583 0.00669693857988135
"بالعذاب" 0.0069630430884386 0.0117656534517585 0.00930325779483444 0.0120466495440343 0.00761132184123884 0.00854535045539597 0.00529883879091276 0.00553071425862845 0.0211275217908277 0.000839827621975883 0.00675915173177983 0.0458241418630178 0.0119487968081127 0.0140449532360042 0.00171332625158483 0.00404365325875489 0.00149566699367982 0.0217322222543208
