identifier,حالة_قانون_أمن_الدولة_الطوارئ_القانون_التظاهر,المواطنين_الامن_النار_المسلحة_عناصر_وأضاف_مدينة,السيد_دمشق_العام_جامعة_العربية_وزيرا_العربي,بغداد_بجروح_الشرطة_العراقية_مقتل_مصدر_العراق,سورية_التعاون_البلدين_العلاقات_السورية_مجلس_الوزراء,الرئيس_الأسد_سورية_المنطقة_العلاقات_الخارجية_وزير,العامة_مجلس_المادة_رقم_القانون_مشروع_وزير,الشهيد_الوطن_الشرطي_للوطن_سورية_الله_الشهداء,العربية_الدولية_الدولي_الدول_اسرائيل_المتحدة_العربي,الاحتلال_الفلسطينية_الاسرائيلي_قوات_الفلسطينيين_غزة_مدينة,ليبيا_الليبية_الليبي_أمس_وكالة_الشعب_مصر,سورية_الوطنية_الرئيس_الشعب_السوري_الأسد_السورية,لبنان_اللبنانية_اللبناني_الله_السورية_المقاومة_السوريين,مم_المنطقة_منطقة_محافظة_درجات_الحرارة_دمشق,المتحدة_ونقلت_الولايات_قوله_أمس_العام_الامريكية
TH20110419$312,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.745225603357817,0.000209863588667366,0.000209863588667366,0.000209863588667366,0.178593913955929,0.000209863588667366,0.000209863588667366,0.0736621196222455
TH20110419$313,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.825742574257426,0.00066006600660066,0.00066006600660066,0.165676567656766
TH20110412$314,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.000144613159797542,0.882284887924801,0.115835140997831,0.000144613159797542,0.000144613159797542
TH20110412$315,0.0887131560028756,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,0.910663791037623,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05,4.79271507308891e-05
TH20110412$316,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.981699346405229,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366,0.00130718954248366
TH20110412$317,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.997592433361995,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797,0.000171969045571797
TH20110412$318,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.264345738295318,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.540456182472989,0.000240096038415366,0.156302521008403,0.000240096038415366,0.000240096038415366,0.000240096038415366,0.0362545018007203
TH20110412$319,5.47495209416918e-05,0.0411168902272105,5.47495209416918e-05,5.47495209416918e-05,5.47495209416918e-05,5.47495209416918e-05,5.47495209416918e-05,5.47495209416918e-05,0.175253216534355,0.629674240350397,0.153353408157679,5.47495209416918e-05,5.47495209416918e-05,5.47495209416918e-05,5.47495209416918e-05
TH20110412$320,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.00066006600660066,0.990759075907591,0.00066006600660066,0.00066006600660066,0.00066006600660066
TH20110412$321,0.000306278713629403,0.459724349157734,0.000306278713629403,0.0309341500765697,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.413782542113323,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.0921898928024502,0.000306278713629403,0.000306278713629403,0.000306278713629403
TH20110412$322,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05,0.999085863532485,6.52954619653934e-05,6.52954619653934e-05,6.52954619653934e-05
TH20110412$323,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.000119545726240287,0.179438135086671,0.000119545726240287,0.000119545726240287,0.813030484160191,0.00609683203825463,0.000119545726240287,0.000119545726240287
TH20110412$324,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.994843462246777,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203,0.000368324125230203
TH20110412$325,5.94707106749926e-05,0.698840321141838,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,0.300386559619387,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05,5.94707106749926e-05
TH20110412$326,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,0.99970411074712,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05,2.11349466342598e-05
TH20110412$327,7.80335544284042e-05,7.80335544284042e-05,7.80335544284042e-05,7.80335544284042e-05,0.323917284432306,0.507296137339056,7.80335544284042e-05,7.80335544284042e-05,0.0547015216543114,7.80335544284042e-05,7.80335544284042e-05,0.113226687475615,7.80335544284042e-05,7.80335544284042e-05,7.80335544284042e-05
TH20110413$328,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05,0.915628845680532,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05,0.0837312330790057,4.9224710804824e-05,4.9224710804824e-05,4.9224710804824e-05
TH20110413$329,0.000146735143066765,0.924578136463683,0.000146735143066765,0.0661775495231108,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.000146735143066765,0.00748349229640499,0.000146735143066765,0.000146735143066765
TH20110413$330,0.00585197934595525,0.0976477337923121,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.000114744693057946,0.596787148594377,0.298450946643718,0.000114744693057946,0.000114744693057946
TH20110413$331,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.676073619631902,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.00122699386503067,0.307975460122699,0.00122699386503067,0.00122699386503067,0.00122699386503067
TH20110413$332,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,0.0686856450635978,0.9307894205532,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05,4.03795679386231e-05
TH20110413$333,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.000272851296043656,0.996180081855389,0.000272851296043656,0.000272851296043656
TH20110413$334,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.000508905852417303,0.992875318066158,0.000508905852417303
TH20110413$335,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.983815028901734,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185
TH20110413$336,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.000638977635782748,0.991054313099041,0.000638977635782748,0.000638977635782748,0.000638977635782748
TH20110413$337,0.0660395108184384,0.0284101599247413,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.150705550329257,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.000188146754468485,0.75277516462841,0.000188146754468485,0.000188146754468485,0.000188146754468485
TH20110413$338,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.000223964165733483,0.996864501679731,0.000223964165733483,0.000223964165733483
TH20110413$339,0.00046189376443418,0.346882217090069,0.00046189376443418,0.624018475750577,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.0235565819861432,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418,0.00046189376443418
TH20110413$340,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.998438371444506,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097,0.00011154489682097
TH20110413$341,0.121342031686859,0.624603914259087,0.000186393289841566,0.0654240447343896,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.000186393289841566,0.186579683131407,0.000186393289841566,0.000186393289841566
TH20110406$342,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.977235772357724,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626,0.0016260162601626
