"Abu-Hayyan_1" "al-Baghawi_1" "al-Baydawi_1" "al-Khazin_1" "al-Mawardi_1" "al-Nasafi_1" "al-Qurtubi_1" "al-Razi_1" "al-Suyuti_1" "al-Zamakhshari_1" "Fairuzabadi_1" "Ibn-Abd-al-Salam_1" "Ibn-al-Jawzi_1" "Ibn-Arafa_1" "Ibn-Atiya_1" "Samarqandi_1"
"منهم" 0.116 0.0693333333333333 0.0946666666666667 0.141333333333333 0.068 0.12 0.08 0.0586666666666667 0.092 0.132 0.064 0.0906666666666667 0.0866666666666667 0.0786666666666667 0.0826666666666667 0.076
"يقول" 0.0493333333333333 0.122666666666667 0.0213333333333333 0.1 0.0373333333333333 0.0466666666666667 0.105333333333333 0.08 0.0186666666666667 0.076 0.316 0.0266666666666667 0.102666666666667 0.105333333333333 0.0666666666666667 0.170666666666667
"قبل" 0.0826666666666667 0.0906666666666667 0.04 0.110666666666667 0.084 0.0813333333333333 0.076 0.0706666666666667 0.102666666666667 0.0786666666666667 0.12 0.138666666666667 0.0693333333333333 0.0746666666666667 0.0906666666666667 0.12
"إِنَّ" 0 0.144 0.154666666666667 0 0.0306666666666667 0.118666666666667 0.0493333333333333 0.056 0.324 0.0426666666666667 0.281333333333333 0.016 0.0173333333333333 0.048 0.00266666666666667 0.130666666666667
"النبي" 0.032 0.182666666666667 0.0653333333333333 0.138666666666667 0.149333333333333 0.0426666666666667 0.0626666666666667 0.04 0.1 0.0373333333333333 0.105333333333333 0.0266666666666667 0.0586666666666667 0.0466666666666667 0.165333333333333 0.152
"أنهم" 0.076 0.072 0.0693333333333333 0.108 0.210666666666667 0.08 0.0453333333333333 0.154666666666667 0.0266666666666667 0.1 0.0213333333333333 0.0386666666666667 0.189333333333333 0.0733333333333333 0.0786666666666667 0.0573333333333333
"ولم" 0.0906666666666667 0.0973333333333333 0.0746666666666667 0.118666666666667 0.0853333333333333 0.0973333333333333 0.101333333333333 0.0786666666666667 0.052 0.102666666666667 0.0653333333333333 0.072 0.0653333333333333 0.112 0.076 0.101333333333333
"موسى" 0.0533333333333333 0.133333333333333 0.0573333333333333 0.154666666666667 0.0786666666666667 0.048 0.0746666666666667 0.109333333333333 0.0466666666666667 0.0626666666666667 0.114666666666667 0.0946666666666667 0.0893333333333333 0.0373333333333333 0.114666666666667 0.1
"القيامة" 0.06 0.1 0.0573333333333333 0.104 0.0893333333333333 0.0893333333333333 0.0746666666666667 0.0626666666666667 0.0893333333333333 0.0626666666666667 0.184 0.092 0.0893333333333333 0.00666666666666667 0.0933333333333333 0.113333333333333
"وكان" 0.0973333333333333 0.130666666666667 0.0493333333333333 0.110666666666667 0.0853333333333333 0.0893333333333333 0.109333333333333 0.068 0.052 0.0826666666666667 0.06 0.101333333333333 0.0786666666666667 0.08 0.0866666666666667 0.0853333333333333
"وجل" 0.0133333333333333 0.0253333333333333 0.008 0.216 0.294666666666667 0.016 0.076 0.00666666666666667 0 0.0306666666666667 0 0.008 0.0773333333333333 0.024 0.068 0.473333333333333
"عز" 0.00533333333333333 0.0213333333333333 0.00533333333333333 0.262666666666667 0.312 0.0226666666666667 0.0506666666666667 0.004 0.00133333333333333 0.0346666666666667 0.00933333333333333 0.00533333333333333 0.084 0.032 0.0466666666666667 0.437333333333333
"بمعنى" 0.126666666666667 0.0453333333333333 0.130666666666667 0.0266666666666667 0.0413333333333333 0.0813333333333333 0.121333333333333 0.0573333333333333 0.112 0.128 0 0.0453333333333333 0.106666666666667 0.084 0.185333333333333 0.0386666666666667
"كانوا" 0.105333333333333 0.0826666666666667 0.0746666666666667 0.161333333333333 0.0906666666666667 0.0773333333333333 0.0546666666666667 0.1 0.016 0.1 0.0466666666666667 0.0946666666666667 0.0986666666666667 0.056 0.076 0.096
"بأن" 0.06 0.0173333333333333 0.150666666666667 0.0426666666666667 0.0413333333333333 0.102666666666667 0.0453333333333333 0.109333333333333 0.185333333333333 0.08 0.024 0.0306666666666667 0.0253333333333333 0.26 0.072 0.0453333333333333
"معناه" 0.068 0.1 0.0226666666666667 0.152 0.152 0.0413333333333333 0.068 0.0533333333333333 0.00133333333333333 0.0626666666666667 0.00266666666666667 0.0186666666666667 0.0586666666666667 0.0533333333333333 0.317333333333333 0.117333333333333
"العذاب" 0.0706666666666667 0.0813333333333333 0.108 0.102666666666667 0.056 0.0853333333333333 0.0506666666666667 0.056 0.0946666666666667 0.0626666666666667 0.149333333333333 0.072 0.088 0.0253333333333333 0.056 0.128
"بعض" 0.096 0.052 0.0693333333333333 0.088 0.072 0.052 0.0733333333333333 0.0946666666666667 0.044 0.088 0.052 0.068 0.0813333333333333 0.096 0.185333333333333 0.0733333333333333
"والثاني" 0.0133333333333333 0.00533333333333333 0.012 0.0106666666666667 0.310666666666667 0.0106666666666667 0.008 0.0946666666666667 0.008 0.036 0 0.0293333333333333 0.698666666666667 0.0173333333333333 0.008 0.00666666666666667
"قالوا" 0.0866666666666667 0.0906666666666667 0.028 0.142666666666667 0.0573333333333333 0.0573333333333333 0.068 0.128 0.0386666666666667 0.072 0.0573333333333333 0.08 0.113333333333333 0.092 0.0506666666666667 0.0666666666666667
"فِي" 0 0.04 0.0933333333333333 0 0.076 0.0453333333333333 0.130666666666667 0.024 0.0906666666666667 0.016 0.537333333333333 0.016 0 0.0933333333333333 0.004 0.06
"عرفة" 0.00266666666666667 0.004 0 0.00266666666666667 0.004 0.00266666666666667 0.008 0.00133333333333333 0.00266666666666667 0.00266666666666667 0 0.00666666666666667 0.00933333333333333 1.17866666666667 0 0
"الآخرة" 0.088 0.0573333333333333 0.0573333333333333 0.0853333333333333 0.0866666666666667 0.0533333333333333 0.0306666666666667 0.0613333333333333 0.113333333333333 0.032 0.138666666666667 0.121333333333333 0.0826666666666667 0.0453333333333333 0.0533333333333333 0.113333333333333
"فهو" 0.0706666666666667 0.0546666666666667 0.0426666666666667 0.0933333333333333 0.056 0.0546666666666667 0.1 0.114666666666667 0.0213333333333333 0.0693333333333333 0.02 0.0453333333333333 0.0906666666666667 0.206666666666667 0.0906666666666667 0.0866666666666667
"وذلك" 0.0666666666666667 0.102666666666667 0.0586666666666667 0.173333333333333 0.0226666666666667 0.032 0.0746666666666667 0.22 0.0146666666666667 0.0746666666666667 0.008 0.012 0.0666666666666667 0.0253333333333333 0.136 0.104
"قرأ" 0.0426666666666667 0.178666666666667 0.0266666666666667 0.0186666666666667 0.0386666666666667 0.0226666666666667 0.048 0.0533333333333333 0.00533333333333333 0.0653333333333333 0.00133333333333333 0.008 0.213333333333333 0.008 0.056 0.402666666666667
"أمر" 0.0906666666666667 0.064 0.0653333333333333 0.0866666666666667 0.068 0.0626666666666667 0.0613333333333333 0.0746666666666667 0.0493333333333333 0.056 0.0866666666666667 0.0733333333333333 0.0506666666666667 0.0626666666666667 0.146666666666667 0.08
"ليس" 0.110666666666667 0.0373333333333333 0.0426666666666667 0.0813333333333333 0.052 0.0613333333333333 0.06 0.114666666666667 0.032 0.076 0.048 0.06 0.0693333333333333 0.165333333333333 0.0893333333333333 0.0706666666666667
"أنها" 0.0586666666666667 0.04 0.0453333333333333 0.0346666666666667 0.336 0.032 0.0453333333333333 0.0573333333333333 0.02 0.0666666666666667 0.0173333333333333 0.0306666666666667 0.209333333333333 0.084 0.0693333333333333 0.016
"رضي" 0.0186666666666667 0.170666666666667 0.0506666666666667 0.064 0.0493333333333333 0.114666666666667 0.0866666666666667 0.0306666666666667 0.0106666666666667 0.129333333333333 0.00666666666666667 0.193333333333333 0.0173333333333333 0.0626666666666667 0.056 0.096
"مثل" 0.076 0.0866666666666667 0.0853333333333333 0.076 0.0453333333333333 0.072 0.0906666666666667 0.0653333333333333 0.04 0.101333333333333 0.0813333333333333 0.0493333333333333 0.0453333333333333 0.109333333333333 0.0453333333333333 0.0866666666666667
"المعنى" 0.174666666666667 0.012 0.0506666666666667 0.0413333333333333 0.00533333333333333 0.04 0.112 0.0746666666666667 0.028 0.0733333333333333 0 0.00533333333333333 0.224 0.0693333333333333 0.228 0.0106666666666667
"كانت" 0.105333333333333 0.064 0.0573333333333333 0.084 0.0813333333333333 0.0546666666666667 0.092 0.108 0.02 0.0786666666666667 0.0226666666666667 0.068 0.0706666666666667 0.0866666666666667 0.0986666666666667 0.0546666666666667
"وابن" 0.217333333333333 0.0453333333333333 0.0653333333333333 0.0186666666666667 0.0693333333333333 0.016 0.072 0.016 0.00533333333333333 0.012 0.00133333333333333 0.016 0.317333333333333 0.028 0.18 0.0533333333333333
"أحدها" 0.004 0 0 0.00266666666666667 0.718666666666667 0 0.004 0.0653333333333333 0 0.00133333333333333 0 0.00933333333333333 0.312 0.0106666666666667 0.00133333333333333 0
"إنما" 0.096 0.0466666666666667 0.0373333333333333 0.101333333333333 0.032 0.0413333333333333 0.0986666666666667 0.149333333333333 0.00666666666666667 0.048 0.00533333333333333 0.0146666666666667 0.044 0.22 0.14 0.0466666666666667
"أَن" 0 0.0773333333333333 0.124 0 0.036 0.0946666666666667 0.0453333333333333 0.0573333333333333 0.236 0.0453333333333333 0.225333333333333 0.0306666666666667 0.00133333333333333 0.048 0.008 0.0973333333333333
"مكة" 0.0333333333333333 0.0706666666666667 0.0253333333333333 0.0826666666666667 0.0413333333333333 0.0586666666666667 0.024 0.0266666666666667 0.148 0.0373333333333333 0.3 0.0586666666666667 0.06 0.00666666666666667 0.032 0.109333333333333
"ٱللَّهَ" 0 0.068 0.132 0 0 0.114666666666667 0.032 0.0413333333333333 0.32 0.0333333333333333 0.194666666666667 0.00133333333333333 0 0.0746666666666667 0 0.1
"منها" 0.092 0.0426666666666667 0.0626666666666667 0.0826666666666667 0.0653333333333333 0.052 0.088 0.0733333333333333 0.084 0.0693333333333333 0.0293333333333333 0.0893333333333333 0.0786666666666667 0.084 0.068 0.0506666666666667
"وقوله" 0.032 0.032 0.0253333333333333 0.092 0.02 0.024 0.0426666666666667 0.129333333333333 0 0.0546666666666667 0.00533333333333333 0.00533333333333333 0.0253333333333333 0.0546666666666667 0.533333333333333 0.0253333333333333
"الملائكة" 0.0666666666666667 0.088 0.0506666666666667 0.0986666666666667 0.0786666666666667 0.0546666666666667 0.0546666666666667 0.052 0.048 0.064 0.105333333333333 0.108 0.0773333333333333 0.028 0.0453333333333333 0.0626666666666667
"لها" 0.068 0.0813333333333333 0.0813333333333333 0.064 0.0653333333333333 0.0693333333333333 0.0853333333333333 0.056 0.056 0.096 0.056 0.0746666666666667 0.044 0.0653333333333333 0.072 0.044
"بل" 0.105333333333333 0.0493333333333333 0.068 0.0813333333333333 0.0306666666666667 0.0573333333333333 0.0533333333333333 0.142666666666667 0.0386666666666667 0.0306666666666667 0.04 0.0293333333333333 0.0426666666666667 0.16 0.12 0.028
"وهم" 0.0693333333333333 0.072 0.0466666666666667 0.0986666666666667 0.0533333333333333 0.08 0.0426666666666667 0.028 0.118666666666667 0.0706666666666667 0.102666666666667 0.0546666666666667 0.0706666666666667 0.0346666666666667 0.044 0.0773333333333333
"واحد" 0.076 0.0413333333333333 0.0493333333333333 0.0613333333333333 0.0493333333333333 0.0546666666666667 0.0613333333333333 0.0946666666666667 0.016 0.0613333333333333 0.0173333333333333 0.105333333333333 0.0906666666666667 0.0986666666666667 0.0693333333333333 0.101333333333333
"الصلاة" 0.0493333333333333 0.048 0.146666666666667 0.0613333333333333 0.0386666666666667 0.032 0.0493333333333333 0.0573333333333333 0.0213333333333333 0.0533333333333333 0.186666666666667 0.154666666666667 0.032 0.052 0.0373333333333333 0.0266666666666667
"السماء" 0.044 0.076 0.0266666666666667 0.105333333333333 0.101333333333333 0.0546666666666667 0.0493333333333333 0.0373333333333333 0.0426666666666667 0.0613333333333333 0.0746666666666667 0.132 0.088 0.0173333333333333 0.052 0.0786666666666667
"لو" 0.08 0.0453333333333333 0.044 0.122666666666667 0.0426666666666667 0.0586666666666667 0.064 0.102666666666667 0.04 0.0653333333333333 0.0346666666666667 0.0533333333333333 0.0573333333333333 0.102666666666667 0.048 0.0773333333333333
"هم" 0.092 0.068 0.0346666666666667 0.113333333333333 0.0573333333333333 0.0853333333333333 0.0493333333333333 0.04 0.068 0.096 0.036 0.0373333333333333 0.0613333333333333 0.0533333333333333 0.0773333333333333 0.0586666666666667
"مِنَ" 0 0.1 0.117333333333333 0 0.056 0.0666666666666667 0.0413333333333333 0.0333333333333333 0.209333333333333 0.0386666666666667 0.169333333333333 0.024 0.0226666666666667 0.0413333333333333 0.00133333333333333 0.104
"مجاهد" 0.0626666666666667 0.14 0.00133333333333333 0.024 0.284 0.00666666666666667 0.076 0.016 0.00133333333333333 0.012 0 0.012 0.194666666666667 0.00666666666666667 0.118666666666667 0.064
"فلما" 0.0333333333333333 0.142666666666667 0.0226666666666667 0.138666666666667 0.06 0.052 0.068 0.0866666666666667 0.012 0.0493333333333333 0.0226666666666667 0.0746666666666667 0.0773333333333333 0.0146666666666667 0.0533333333333333 0.104
"قتادة" 0.0573333333333333 0.132 0 0.016 0.350666666666667 0.008 0.0893333333333333 0.00666666666666667 0 0.02 0 0.016 0.136 0.00666666666666667 0.117333333333333 0.0533333333333333
"الأمر" 0.0773333333333333 0.0346666666666667 0.0853333333333333 0.044 0.0266666666666667 0.0973333333333333 0.0333333333333333 0.109333333333333 0.0426666666666667 0.0826666666666667 0.00666666666666667 0.04 0.0426666666666667 0.150666666666667 0.0853333333333333 0.036
"وإنما" 0.0733333333333333 0.0253333333333333 0.101333333333333 0.110666666666667 0.044 0.106666666666667 0.0733333333333333 0.072 0.0133333333333333 0.101333333333333 0.012 0.024 0.0426666666666667 0.0706666666666667 0.072 0.052
"عليها" 0.076 0.0493333333333333 0.0773333333333333 0.072 0.064 0.0613333333333333 0.076 0.0506666666666667 0.052 0.0893333333333333 0.0506666666666667 0.048 0.0493333333333333 0.072 0.0613333333333333 0.0426666666666667
"عَلَىٰ" 0 0.0786666666666667 0.106666666666667 0 0 0.0893333333333333 0.056 0.056 0.242666666666667 0.028 0.208 0.00266666666666667 0 0.04 0 0.0813333333333333
"إذ" 0.218666666666667 0.00533333333333333 0.12 0.076 0.02 0.076 0.052 0.036 0.0426666666666667 0.024 0.028 0.032 0.0266666666666667 0.0706666666666667 0.134666666666667 0.024
"فيما" 0.0786666666666667 0.028 0.0853333333333333 0.072 0.06 0.056 0.0533333333333333 0.048 0.0493333333333333 0.056 0.109333333333333 0.068 0.0306666666666667 0.0413333333333333 0.084 0.0653333333333333
"حين" 0.0586666666666667 0.08 0.0453333333333333 0.0733333333333333 0.0826666666666667 0.0626666666666667 0.0773333333333333 0.028 0.0413333333333333 0.0786666666666667 0.076 0.0306666666666667 0.0733333333333333 0.0213333333333333 0.0546666666666667 0.0893333333333333
"ثلاثة" 0.02 0.0253333333333333 0.00266666666666667 0.028 0.432 0.0173333333333333 0.0373333333333333 0.0453333333333333 0.00666666666666667 0.012 0.02 0.0386666666666667 0.2 0.0413333333333333 0.0173333333333333 0.0173333333333333
"بهم" 0.0613333333333333 0.0573333333333333 0.0973333333333333 0.0773333333333333 0.0506666666666667 0.056 0.0426666666666667 0.036 0.0866666666666667 0.072 0.072 0.076 0.052 0.0293333333333333 0.0386666666666667 0.052
"قَالَ" 0 0.084 0.12 0 0.0213333333333333 0.08 0.0373333333333333 0.0133333333333333 0.233333333333333 0.0133333333333333 0.221333333333333 0.008 0 0.0306666666666667 0.00133333333333333 0.0933333333333333
"وأبو" 0.162666666666667 0.0506666666666667 0.068 0.00933333333333333 0.0306666666666667 0.0346666666666667 0.0666666666666667 0.00533333333333333 0 0.00533333333333333 0.00133333333333333 0.016 0.330666666666667 0.008 0.14 0.0266666666666667
"الأول" 0.0533333333333333 0.0173333333333333 0.0813333333333333 0.048 0.0266666666666667 0.032 0.016 0.266666666666667 0.0133333333333333 0.016 0.0213333333333333 0.0293333333333333 0.0493333333333333 0.188 0.0693333333333333 0.0146666666666667
"جمع" 0.0786666666666667 0.0413333333333333 0.06 0.04 0.044 0.102666666666667 0.0586666666666667 0.0413333333333333 0.109333333333333 0.064 0.00933333333333333 0.06 0.0506666666666667 0.0426666666666667 0.0933333333333333 0.04
"مِنْ" 0 0.0653333333333333 0.0973333333333333 0 0.0453333333333333 0.0706666666666667 0.0493333333333333 0.036 0.141333333333333 0.0546666666666667 0.129333333333333 0.0226666666666667 0.092 0.0413333333333333 0.00266666666666667 0.08
"أحد" 0.056 0.0653333333333333 0.064 0.0826666666666667 0.0373333333333333 0.072 0.064 0.0586666666666667 0.0466666666666667 0.0853333333333333 0.048 0.0293333333333333 0.0386666666666667 0.044 0.0666666666666667 0.0653333333333333
"الحق" 0.0666666666666667 0.04 0.0893333333333333 0.068 0.0626666666666667 0.068 0.0293333333333333 0.052 0.0573333333333333 0.0546666666666667 0.0693333333333333 0.0973333333333333 0.0266666666666667 0.0453333333333333 0.0426666666666667 0.0493333333333333
"نزلت" 0.028 0.0933333333333333 0.0333333333333333 0.0853333333333333 0.084 0.0266666666666667 0.0466666666666667 0.00933333333333333 0.0293333333333333 0.0306666666666667 0.072 0.164 0.0733333333333333 0.0173333333333333 0.08 0.044
"والمعنى" 0.0666666666666667 0.0213333333333333 0.0613333333333333 0.105333333333333 0.00666666666666667 0.0853333333333333 0.0653333333333333 0.0706666666666667 0.0186666666666667 0.108 0 0.00133333333333333 0.201333333333333 0.0173333333333333 0.0773333333333333 0.00533333333333333
"حيث" 0.092 0.044 0.0986666666666667 0.048 0.016 0.0866666666666667 0.028 0.0626666666666667 0.0613333333333333 0.0626666666666667 0.0573333333333333 0.0146666666666667 0.02 0.0733333333333333 0.088 0.0546666666666667
"قوم" 0.0653333333333333 0.0746666666666667 0.028 0.0653333333333333 0.06 0.0266666666666667 0.052 0.0466666666666667 0.032 0.0466666666666667 0.0706666666666667 0.0813333333333333 0.056 0.0226666666666667 0.117333333333333 0.0533333333333333
"لكم" 0.0533333333333333 0.056 0.0533333333333333 0.110666666666667 0.0386666666666667 0.056 0.036 0.024 0.0573333333333333 0.0666666666666667 0.101333333333333 0.02 0.064 0.0213333333333333 0.048 0.08
"الكلام" 0.117333333333333 0.028 0.0333333333333333 0.0346666666666667 0.0373333333333333 0.0253333333333333 0.0786666666666667 0.126666666666667 0.012 0.0466666666666667 0.008 0.036 0.101333333333333 0.0666666666666667 0.0866666666666667 0.0346666666666667
"وعن" 0.076 0.036 0.048 0.0453333333333333 0.004 0.121333333333333 0.076 0.0386666666666667 0.0173333333333333 0.314666666666667 0.00266666666666667 0.0106666666666667 0.0266666666666667 0.016 0.004 0.0306666666666667
"بذلك" 0.0613333333333333 0.032 0.0546666666666667 0.0653333333333333 0.0586666666666667 0.028 0.0573333333333333 0.0546666666666667 0.0773333333333333 0.06 0.0586666666666667 0.088 0.04 0.0453333333333333 0.0453333333333333 0.04
