"Abu-Hayyan" "al-Baghawi" "al-Baydawi" "al-Khazin" "al-Mawardi" "al-Nasafi" "al-Qurtubi" "al-Razi" "al-Suyuti" "al-Zamakhshari" "Fairuzabadi" "Ibn-Abd-al-Salam" "Ibn-al-Jawzi" "Ibn-Arafa" "Ibn-Atiya" "Samarqandi"
"مثلها" 0.00722672431087402 0.00376233898674271 0.00363188241718056 0.00532440804784276 0.00529783414449061 0.00844644038703275 0.00481461266441115 0.0031494167860268 0.00268467907346356 0.0127421203637822 0.00181865661897745 0.008544233496813 0.00421020297220121 0.00303352040042469 0.00283836259930151 0.00382308225460344
"مصدرية" 0.0118301476969008 0 0.0110835032386372 0 0 0.00939693495744053 0.00209233167191699 0.00125976671441072 0.0112756521085469 0.00712059667387828 0 0 0 0 0.00582878033785131 0
"الغيبة" 0.0146124365565873 0.000158414273126009 0.0045398530214757 0.00226780342778488 0.000454100069527766 0.00367236538566641 0.00119240407109248 0.00407766594401365 0.0107387162938542 0.00449721895192312 0.000373057767995374 0.0011392311329084 0.000538905980441755 0.0111229081348905 0.00233151213514053 9.88728169293992e-05
"فإني" 0.00426376734341567 0.0120790883258582 0.00300569579352874 0.0114129672507 0.00499510076480543 0.00529252658522512 0.00706443166647243 0.0044589111339011 0.00268467907346356 0.00567506201076013 0.000746115535990748 0.002848077832271 0.00215562392176702 0 0.00321850044742225 0.00899742634057533
"أموالهم" 0.00521769495245104 0.00518806744487678 0.0027865304752506 0.00798661207176415 0.00620603428354614 0.00352115034037427 0.00418466334383399 0.00344778258680829 0.00536935814692712 0.00471137223534803 0.0145026207308202 0.0131011580284466 0.00710682261707564 0.00404469386723292 0.00397877614366372 0.00738250366406181
"الأنصار" 0.00411200613288732 0.0101385134800646 0.00407021305373683 0.00998326508970518 0.0066601343530739 0.00511970939060553 0.00645698053591589 0.00281789922960293 0.0048324223322344 0.00551444704819145 0.00125906996698439 0.0148100047278092 0.00447965596242209 0.00303352040042469 0.0061328906163479 0.0080746133825676
"مصدراً" 0.0134850675640909 0.00146533202641558 0.00735769282790889 0.000221850335326782 0.000151366689842589 0.00237623642601944 0.00528707465484402 0.00205540884982802 0.00107387162938542 0.0050326021604854 0 0.0005696155664542 0.00215562392176702 0 0.00471370931669715 0.000263660845145065
"وأراد" 0.0035049612907739 0.0193265413213731 0.00169070388385991 0.0127933693371778 0.00262368929060487 0.00503330079329573 0.00386968868354541 0.00595074013780853 0.00107387162938542 0.00926212950812738 0.00158549551398034 0.002848077832271 0.00407547647709077 0.00404469386723292 0.00306644530817395 0.00494364084646996
"فأمر" 0.00443720872687665 0.00704943515410739 0.00316224244944169 0.0073950111775594 0.0040869006257499 0.00585418246773881 0.00674945700618385 0.00470754930121901 0.00214774325877085 0.00679936674874091 0.00265803659696704 0.0074050023639046 0.00491751707153101 0.00101117346680823 0.00557535510577082 0.00896446873493219
"الشعبي" 0.00467569062913549 0.0149305452421263 0.00031309331182591 0.00313055473183348 0.0153384912373823 0.00140413970628422 0.00461212895422563 0.00145867724826504 0 0.00455075727277935 0 0.0062657712309962 0.0143146901054841 0.00404469386723292 0.0102383793760519 0.00711884281891674
"وكما" 0.00767478121814821 0.00142572845813408 0.000845351941929957 0.0028347542847311 0.00111002239217898 0.00365076323633896 0.00418466334383399 0.00838739417752401 0.000536935814692712 0.00690644339045337 0.000559586651993061 0.0005696155664542 0.00306502776376248 0.00606704080084939 0.0127219466504407 0.00339463338124271
"القبر" 0.00321589231833894 0.00332669973564618 0.00623055690533561 0.00515185778703304 0.00595375646714182 0.00643744049957995 0.00400467782366909 0.00692871692925896 0.00322161488815627 0.0031052226096612 0.0163212773497976 0.0079746179303588 0.00549010467575038 0 0.00288904764571761 0.0102498153550144
"تسعة" 0.00518156133089667 0.00502965317175077 0.00281783980643319 0.00483140730267214 0.0127148019467775 0.00673987059016424 0.00429715429393705 0.00230404701714592 0.00590629396161983 0.00621044521932241 0.0100259275148757 0.0079746179303588 0.00963294440039636 0.00202234693361646 0.00286370512250956 0.00606419943833648
"ذكروا" 0.0073712587970915 0.00194057484579361 0.000219165318278137 0.00463420700460389 0.0035318894296604 0.000712870927805833 0.00150737873138106 0.0206866955208497 0.00107387162938542 0.000963689775412098 0.000606218872992483 0.0017088466993626 0.00232403204065507 0.0141564285353152 0.00167260653173125 0.00322984535302704
"التقوى" 0.00678589412791071 0.0054256888545658 0.00770209547091739 0.00549695830865248 0.00277505598044746 0.00890008552290919 0.00179985520164903 0.00563579845920585 0.00268467907346356 0.00669229010702846 0.000699483314991326 0.0079746179303588 0.00340184400153858 0.00404469386723292 0.00466302427028105 0.00263660845145065
"ولولا" 0.00658354584720624 0.00300987118939416 0.00165939455267732 0.00815916233257387 0.0048941896382437 0.00553015022782707 0.00436464886399889 0.00742599326389477 0 0.00449721895192312 0.000839379977989592 0.0034176933987252 0.00629846364641301 0.00505586733404115 0.00420685885253617 0.0041856159166779
"قلوب" 0.00375066991734362 0.00407916753299472 0.00247343716342469 0.012990569635246 0.00560056752417578 0.00598379536370351 0.0047246199043287 0.0060501954047357 0.0048324223322344 0.0050326021604854 0.00652851093991905 0.005696155664542 0.00303134613998487 0.00101117346680823 0.00489110697915349 0.00758024929792061
"موصولة" 0.011931321837253 0.000792071365630043 0.0112713592257328 2.46500372585313e-05 0 0.00792798880317396 0.000944923980865739 0.00213828823893399 0.00805403722039067 0.00776305652415301 0.00125906996698439 0.0005696155664542 0.00154935469377004 0.0101117346680823 0.00207808690306003 0.00161492267651352
"الدلالة" 0.00555735099506212 0.000950485638756052 0.0170009668321469 0.00234175353956048 0.000454100069527766 0.00390998902826836 0.00211482986193761 0.0150011694281803 0.00107387162938542 0.010118742641827 0 0 0.00259348503087594 0.00606704080084939 0.00111507102115416 0.000164788028215665
"برفع" 0.00712555017052179 0.00720784942723339 0.00288045846879837 0.000665551005980346 0.000807289012493807 0.00166336549821361 0.00206983348189638 0.00145867724826504 0.00375855070284898 0.000963689775412098 0.00135233440898323 0.0034176933987252 0.0316270447271755 0.00404469386723292 0.00813494994978379 0.00187858352165858
"يذهب" 0.00722672431087402 0.00253462837001614 0.00106451726020809 0.00382075577507235 0.00444008956871594 0.004277225566835 0.0091117669583482 0.0039450589214441 0.00161080744407813 0.00631752186103486 0.00317099102796068 0.002848077832271 0.00458070083375491 0.00202234693361646 0.00486576445594544 0.00774503732613627
"يصلح" 0.00661245274444973 0.00308907832595717 0.00500949298921456 0.00352495532796998 0.00201822253123452 0.00537893518253492 0.00411716877377215 0.00668007876194106 0.00107387162938542 0.00631752186103486 0.00559586651993061 0.002848077832271 0.00293030126865204 0.00404469386723292 0.0045869967006569 0.00833827422771267
"مكية" 0.00724840448380664 0.00110889991188206 0.0192239293461109 0.00300730454554082 0.00161457802498761 0.0124644401619384 0.00152987692140167 0.00127634259223191 0 0.00133845802140569 0 0.0005696155664542 0.0038397051106475 0 0.00610754809313986 0.00115351619750966
"عني" 0.00476963804517685 0.00653458876644786 0.00319355178062428 0.00986001490341253 0.00610512315698441 0.00429882771616245 0.00492710361451421 0.00455836640082826 0.00375855070284898 0.00546090872733522 0.00690156870791442 0.0068353867974504 0.00599532903241452 0 0.003091787831382 0.00741546126970494
"قضى" 0.00477686476948773 0.0055444995594103 0.00288045846879837 0.0077894117736959 0.00731605667572512 0.00548694592917217 0.00569204207521505 0.00381245189887455 0.00375855070284898 0.00396183574336085 0.00848706422189476 0.0068353867974504 0.00545642305197277 0 0.00542329996652253 0.00632786028348155
"أبيّ" 0.00907676573445777 0.00221779982376412 0.000187855987095546 0.00248965376311166 0.00211913365779624 0.00455805350809184 0.00782937012717327 6.63035112847747e-05 0.00536935814692712 0.0203981002462227 0.00079274775699017 0.0005696155664542 0.00124622007977156 0 0.0111507102115416 0.000758024929792061
"الجيم" 0.00698824240861518 0.00700983158582588 0.0017533225462251 0.000813451229531533 0.00222004478435797 0.00265706436727629 0.00463462714424625 0.00162443602647698 0.00161080744407813 0.00187384122996797 0 0 0.0179186238496883 0 0.0126459190808165 0.00527321690290129
"تعلم" 0.00408309923564382 0.00843556004395996 0.00485294633330161 0.00951491438179309 0.00600421203042269 0.00231142997803709 0.0047246199043287 0.00507221861328527 0.00698016559100525 0.00374768245993594 0.00662177538191789 0.005696155664542 0.00535537818063994 0.00303352040042469 0.0047897368863213 0.00935996000264979
"ومثله" 0.00411200613288732 0.00708903872238889 0.00172201321504251 0.001577602384546 0.00282551154372832 0.00345634389239192 0.0100791891292346 0.0057849813595966 0.00107387162938542 0.00674582842788468 0 0.0005696155664542 0.0246886302289879 0.00404469386723292 0.0046883667934891 0
"البحث" 0.00124299658147033 0.000435639251096524 0.000563567961286638 0.000246500372585313 0.000302733379685177 0.000453645135876439 0.000292476470267967 0.0436277104253818 0 5.35383208562277e-05 0 0.0005696155664542 0.000235771366443268 0.00606704080084939 0.000658905603409279 0
"ملكاً" 0.0046178768346485 0.00673260660785537 0.00438330636556274 0.00995861505244665 0.00726560111244426 0.00477407500136634 0.00312724841286519 0.00515509800239124 0.0118125879232397 0.0050326021604854 0.00657514316091847 0.0068353867974504 0.00218930554554463 0 0.00504316211840179 0.00734954605841867
"عذاباً" 0.00535500271435765 0.00609894951535133 0.00109582659139069 0.010205115425032 0.00676104547963563 0.00481727930002124 0.00364470678333928 0.00275159571831815 0.00536935814692712 0.00364060581822348 0.00979276640987857 0.008544233496813 0.00875722218217851 0 0.00347192567950274 0.00639377549476782
"يعبد" 0.00463955700758112 0.00419797823783923 0.00363188241718056 0.00909586374839806 0.0048941896382437 0.00453645135876439 0.00553455474507076 0.00460809403429184 0.00536935814692712 0.00337291421394234 0.0166477028967936 0.0062657712309962 0.00232403204065507 0.00101117346680823 0.00476439436311325 0.00527321690290129
"سواه" 0.00440107510532228 0.00229700696032713 0.00970589266660321 0.00761686151288618 0.00418781175231162 0.00483888144934868 0.00416216515381338 0.0103433477604249 0.00322161488815627 0.00364060581822348 0 0.0079746179303588 0.00377234186309228 0.00303352040042469 0.00557535510577082 0.00316393014174077
"الطاء" 0.00724117775949577 0.0019009712775121 0.000907970604295139 0.000271150409843844 0.00186685584139193 0.00246264502332924 0.00719942080659611 0.00265214045139099 0.00590629396161983 0.00273045436366761 0.000746115535990748 0.0005696155664542 0.0132705597683782 0 0.015991132144279 0.00313097253609764
"عرض" 0.00732789845122626 0.00352471757705369 0.00353795442363278 0.00690201043238877 0.00499510076480543 0.00466606425472909 0.00465712533426686 0.00467439754557662 0.00375855070284898 0.00594275361504127 0.0014922310719815 0.0068353867974504 0.00195353417910136 0.00404469386723292 0.0061328906163479 0.00507547126904249
"يد" 0.00406864578702208 0.00475242819378026 0.00435199703438015 0.00867681311500302 0.00368325611950299 0.00779837590720926 0.00551205655505015 0.00651431998372912 0.00214774325877085 0.00551444704819145 0.00373057767995374 0.0051265400980878 0.0052206516855295 0.00505586733404115 0.00524590230406618 0.00362533662074464
"نفسها" 0.00443720872687665 0.00594053524222532 0.00616793824297043 0.00783871184821296 0.00655922322651218 0.00408280622288795 0.00503959456461728 0.00560264670356347 0.00161080744407813 0.0069599817113096 0.00690156870791442 0.0108226957626298 0.00316607263509531 0.00404469386723292 0.00608220556993181 0.00395491267717597
"فعلت" 0.00505870701761182 0.0055444995594103 0.00372581041072833 0.00680341028335464 0.0027246004171666 0.00304590305517038 0.0047246199043287 0.00566895021484824 0.00375855070284898 0.00894089958299002 0.00587565984592714 0.0051265400980878 0.00387338673442511 0.00101117346680823 0.00590480790747546 0.00912925676314786
"آخرون" 0.00177054745616414 0.00716824585895189 0.00122106391612105 0.00327845495538467 0.0048941896382437 0.000734473077133282 0.00357721221327744 0.0138905856141603 0.00107387162938542 0.000642459850274732 0.000559586651993061 0.0068353867974504 0.00255980340709833 0.00505586733404115 0.0258240311490021 0.00168083788779979
"الميت" 0.00500089322312482 0.00328709616736468 0.00162808522149473 0.00529975801058423 0.00277505598044746 0.00859765543232489 0.0042071615338546 0.0047241251790402 0.00375855070284898 0.00701352003216582 0.00960623752588088 0.0034176933987252 0.00154935469377004 0.00303352040042469 0.00767878453203891 0.00810757098821074
"مَآ" 0 0.0236037266957753 6.2618662365182e-05 0 0.00872881244758928 0.00442844061212714 0.0128464665017699 0.000679610990668941 0.020403560958323 0.00160614962568683 0.0529742030553431 0.0176580825600802 0 0.0121340816016988 0.000532192987369033 0.00187858352165858
"البناء" 0.00458174321309413 0.00194057484579361 0.0164060895396777 0.00133110201196069 0.00126138908202157 0.00421241911885265 0.00382469230350418 0.00435945586697394 0.00214774325877085 0.025859008973558 0 0.0022784622658168 0.00165039956510287 0.00606704080084939 0.00661439855730084 0.00629490267783842
"بينكم" 0.0051743346065858 0.00459401392065425 0.00613662891178784 0.00650760983625227 0.00348143386637954 0.00779837590720926 0.00305975384280335 0.00215486411675518 0.00859097303508339 0.00626398354017864 0.0105388819458693 0.0045569245316336 0.0045133375861997 0.00101117346680823 0.00372535091158323 0.00903038394621846
"نسخ" 0.00558625789230562 0.00439599607924674 0.00338140776771983 0.00468350707912095 0.00807289012493807 0.00473087070271144 0.00690694433632814 0.00454179052300707 0.00375855070284898 0.0034799908556548 0.00368394545895432 0.0165188514271718 0.00616373715130257 0.0242681632033975 0.00729864668391817 0.00299914211352511
"بيانه" 0.00177777418047501 0.0036831318501797 0.00738900215909148 0.00182410275713132 0.00105956682889812 0.00164176334888616 0.0275827809652713 0.00255268518446383 0.00214774325877085 0.00144553466311815 0.00116580552498554 0.0011392311329084 0.0217583289603358 0 0.00131781120681856 0.000823940141078327
"آلاف" 0.00442998200256578 0.0100593063435015 0.0041641410472846 0.00941631423275896 0.00565102308745665 0.00507650509195063 0.00609700949558608 0.0026355645735698 0.00590629396161983 0.00744182659901564 0.00438342877394565 0.0108226957626298 0.00410915810086838 0 0.00329452801704639 0.00764616450920687
"عَلَيْهَا" 0 0.00982168493381254 0.0114592152128283 0 0.00418781175231162 0.0116435584874953 0.00445464162408134 0.00686241341797419 0.0246990474758647 0.00776305652415301 0.0235026393837086 0.002848077832271 0.000168408118888048 0 0.000481507940952935 0.0107771370453045
"وَقَالُواْ" 0 0.0106137562994426 0.0143396736816267 0 0.00322915604997523 0.0136309562256206 0.00323973936296825 0.00507221861328527 0.0327530846962554 0.00396183574336085 0.0232694782787115 0.0022784622658168 0 0.00808938773446585 0 0.0125898053556768
"ذنب" 0.00424931389479393 0.00594053524222532 0.00563567961286638 0.0077894117736959 0.00438963400543507 0.00626462330496035 0.00582703121533873 0.00469097342339781 0.00590629396161983 0.00230214779681779 0.00736789091790864 0.005696155664542 0.00336816237776097 0.00101117346680823 0.00367466586516713 0.00912925676314786
"الطير" 0.00519601477951842 0.00768309224661142 0.00338140776771983 0.00796196203450561 0.00343097830309868 0.00384518258028601 0.0056020493151326 0.00517167388021243 0.00429548651754169 0.00588921529418504 0.00778758090690343 0.0068353867974504 0.0038397051106475 0.00202234693361646 0.00610754809313986 0.00303209971916824
"تريد" 0.00680757430084333 0.00629696735675884 0.00118975458493846 0.00589135890478898 0.0027246004171666 0.00704230068074853 0.00355471402325683 0.00266871632921218 0.000536935814692712 0.014348269989469 0.000932644419988435 0.0011392311329084 0.00609637390374735 0.00101117346680823 0.00656371351088474 0.00283435408530944
"قَلِيلاً" 0 0.00954445995584202 0.0133064657526012 0 0.00484373407496284 0.0135013433296559 0.00458963076420502 0.00404451418837126 0.0295314698080991 0.00428306566849821 0.024108858256701 0.0102530801961756 0 0.00505586733404115 0.000202740185664394 0.0124250173274612
"آمَنُواْ" 0 0.00792071365630043 0.000219165318278137 0 0.00121093351874071 0.00082088167444308 0.0169411370855215 0.000281789922960293 0.000536935814692712 0.000321229925137366 0.0790882468150193 0.0011392311329084 0 0.0151676020021235 0.000405480371328787 0.00392195507153283
"النفوس" 0.00614994238855379 0.000633657092504035 0.00691936219135261 0.00115855175115097 0.0119579684975645 0.00421241911885265 0.00519708189476157 0.00560264670356347 0.00161080744407813 0.00669229010702846 0 0.008544233496813 0.00252612178332073 0.013145255068507 0.0122404387094878 0.00141717704265472
"سَبِيلِ" 0 0.0132275918060217 0.00958065534187285 0 0.00565102308745665 0.0156615582624009 0.00303725565278273 0.00512194624674885 0.0375855070284898 0.00396183574336085 0.0225699949637201 0.0062657712309962 0 0.0121340816016988 0.000430822894536836 0.00988728169293992
"معروف" 0.0121698037395119 0.00126731418500807 0.000657495954834411 0.00226780342778488 0.00237141147420056 0.00151215045292146 0.00479211447439054 0.00185649831597369 0 0.00176676458825551 0.00676167204491616 0.0022784622658168 0.00478279057642057 0 0.00557535510577082 0.00237294760630558
"مِنْهُ" 0 0.00950485638756052 0.0115218338751935 0 0.00565102308745665 0.0112979240982561 0.00474711809434931 0.00570210197049063 0.0338269563256408 0.00840551637442774 0.0240155938147022 0.0034176933987252 0.000303134613998487 0.00606704080084939 0.000481507940952935 0.0103486881719438
"وثاب" 0.0137596830879041 0.000118810704844506 0 0 0.000706377885932081 0 0.00123740045113371 0.000265214045139099 0 0.00182030290911174 0 0 0.000235771366443268 0 0.0215918297732579 6.59152112862661e-05
"ظهور" 0.00620052945872991 0.00198017841407511 0.00648103155479634 0.00379610573781382 0.00741696780228685 0.00386678472961346 0.0031497466028858 0.0112218692849481 0.00590629396161983 0.00385475910164839 0.0010725410829867 0.0131011580284466 0.00154935469377004 0.00202234693361646 0.004637681747073 0.00372420943767404
"الحالة" 0.00617162256148642 0.00102969277531906 0.00554175161931861 0.00389470588684795 0.00171548915154934 0.00520611798791533 0.00278977556255599 0.0167582124772268 0.00429548651754169 0.00449721895192312 0 0.0017088466993626 0.00151567306999244 0.00404469386723292 0.00205274437985198 0.00108760098622339
"الرؤية" 0.00572356565421223 0.00201978198235661 0.00504080232039715 0.00835636263064212 0.0017659447148302 0.00702069853142108 0.00267728461245293 0.010525682416458 0.00161080744407813 0.0059962919358975 0.000559586651993061 0.0045569245316336 0.00218930554554463 0.00303352040042469 0.00529658735048228 0.000461406479003863
"تَعْلَمُونَ" 0 0.00887119929505648 0.0146840763246352 0 0.00297687823357091 0.0113195262475835 0.0047246199043287 0.00439260762261633 0.0289945339934064 0.00722767331559073 0.024761709350693 0.0079746179303588 3.36816237776097e-05 0.0111229081348905 7.60275696241476e-05 0.01262276296132
"يَعْلَمُ" 0 0.0117622597796061 0.0117723085246542 0 0.00484373407496284 0.0109954940076718 0.00494960180453483 0.00527112914713959 0.0327530846962554 0.00535383208562277 0.0235026393837086 0.0039873089651794 0.00121253845599395 0.00910056120127408 0.000202740185664394 0.0112715011299515
"للفاعل" 0.0163179434939535 0.000475242819378026 0.00485294633330161 2.46500372585313e-05 0 0.000734473077133282 0.000269978280247354 0.000745914501953716 0.0118125879232397 0.00765597988244055 0 0 0 0.00505586733404115 0.00491644950236154 0
"النقاش" 0.00472627769931161 0.000316828546252017 0 0 0.0345116052841102 0 0.00692944252634876 0.000198910533854324 0 0 0 0.0011392311329084 0.00165039956510287 0.00101117346680823 0.029371984398129 0
"السيف" 0.00548508375195338 0.0054256888545658 0.00513473031394493 0.0048807073771892 0.00267414485388573 0.00425562341750755 0.00404967420371031 0.00198910533854324 0.00536935814692712 0.00492552551877294 0.00121243774598497 0.0079746179303588 0.019670068286124 0.00101117346680823 0.00734933173033427 0.00168083788779979
"عادة" 0.00667026653893672 0.00316828546252017 0.00923625269886435 0.00483140730267214 0.00403644506246903 0.00371556968432131 0.00634448958581282 0.00646459235026554 0.0048324223322344 0.00679936674874091 0 0.0045569245316336 0.00171776281265809 0.00910056120127408 0.00567672519860302 0.00085689774672146
"مقدار" 0.00416981992737431 0.0037227354184612 0.00369450107954574 0.00529975801058423 0.00494464520152457 0.00723672002469558 0.00524207827480279 0.00500591510200049 0.00107387162938542 0.00990458935840212 0.00345078435395721 0.0045569245316336 0.00815095295418154 0.00404469386723292 0.00205274437985198 0.0100191121155125
"يجيء" 0.00820955881715289 0.00475242819378026 0.000344402643008501 0.00347565525345292 0.00131184464530244 0.00131773110897442 0.00348721945319499 0.00328202380859635 0.000536935814692712 0.0040689123850733 0.00349741657495663 0.0017088466993626 0.00296398289242965 0.00606704080084939 0.0177397662456344 0.00247182042323498
"وتقديره" 0.00688706826826294 0.00122771061672657 0.00241081850105951 0.00194735294342397 0.0210399698881198 0.0146894615426656 0.00254229547232925 0.00430972823351036 0 0.00535383208562277 0 0.0017088466993626 0.001380946574882 0.00101117346680823 0.00278767755288541 0
"والآخر" 0.00510206736347706 0.00510886030831378 0.00178463187740769 0.00463420700460389 0.0058528453405801 0.00481727930002124 0.0057820348352975 0.00619937830512644 0.00107387162938542 0.00289106932623629 0.00312435880696126 0.011392311329084 0.00205457905043419 0.00606704080084939 0.00894591069244136 0.0082723590164264
"مصحف" 0.00697378895999343 0.00142572845813408 0.00125237324730364 0.000172550260809719 0.00151366689842589 0.00084248382377053 0.00625449682573037 0.00111058381401998 0 0.00342645253479857 0 0.0005696155664542 0.000437861109108926 0 0.0302082876639946 0.00431744633925043
"امرأته" 0.00351941473939565 0.009069217136464 0.00253605582578987 0.0101065152759978 0.00438963400543507 0.00475247285203889 0.00519708189476157 0.00377930014323216 0.00375855070284898 0.00583567697332881 0.00592229206692656 0.0045569245316336 0.00538905980441755 0 0.00555001258256277 0.0084701046502852
"فعلاً" 0.0129286097921536 0.00110889991188206 0.00184725053977287 0.00140505212373629 0.00035318894296604 0.00194419343947045 0.00278977556255599 0.00581813311523898 0.00107387162938542 0.00262337772195516 0.000559586651993061 0.002848077832271 0.00269452990220877 0 0.0046883667934891 0.000692109718505794
"حل" 0.00958263643621896 0.000752467797348541 0.00742031149027407 0.00414120625943326 0.00423826731559248 0.00548694592917217 0.000742440270680224 0.00369642075412619 0.00214774325877085 0.0031052226096612 0.00219171438697282 0.0074050023639046 0.00165039956510287 0 0.00691850883579743 0.00230703239501931
"شهادة" 0.0062872501504604 0.00455441035237275 0.00356926375481538 0.00655690991076933 0.00403644506246903 0.00715031142738578 0.00479211447439054 0.00455836640082826 0.00268467907346356 0.00663875178617223 0.0042901643319468 0.008544233496813 0.00202089742665658 0.00202234693361646 0.00438425651499251 0.00405378549410537
"النصر" 0.00588255358905145 0.00451480678409125 0.00466509034620606 0.00759221147562765 0.00736651223900598 0.00831682749106805 0.00319474298292702 0.0039284830436229 0.00859097303508339 0.00631752186103486 0.000652851093991905 0.0119619268955382 0.00390706835820272 0 0.00595549295389156 0.00138421943701159
"سبحان" 0.00418427337599606 0.00807912792942644 0.00165939455267732 0.0119799181076462 0.00539874527105233 0.00594059106504861 0.00724441718663734 0.00308311327474203 0.00590629396161983 0.00530029376476654 0.00163212773497976 0.0068353867974504 0.00353657049664902 0 0.00719727659108597 0.00319688774738391
"لكونه" 0.00919239332343176 0.000712864229067039 0.00926756203004694 0.00313055473183348 0.00111002239217898 0.00676147273949169 0.000517458370474095 0.00863603234484191 0 0.00974397439583343 0 0.0011392311329084 0.000101044871332829 0.0121340816016988 0.00162192148531515 0
"المستقبل" 0.00842636054647911 0.00126731418500807 0.00106451726020809 0.00426445644572592 0.00242186703748142 0.00395319332692326 0.00373469954342173 0.00885151875651743 0.000536935814692712 0.00267691604281138 0.000279793325996531 0.0074050023639046 0.00222298716932224 0.0333687244046716 0.00699453640542158 0.00233999000066245
"الخلائق" 0.00332429318300205 0.00427718537440223 0.00632448489888338 0.00944096427001749 0.00267414485388573 0.00509810724127808 0.00512958732469973 0.00298365800781486 0.0128864595526251 0.00631752186103486 0.0165078062337953 0.0039873089651794 0.00794886321151588 0 0.00167260653173125 0.00645969070605408
"إضافة" 0.00837577347630299 0.000792071365630043 0.00613662891178784 0.00281010424747257 0.00201822253123452 0.00831682749106805 0.00355471402325683 0.00507221861328527 0.00214774325877085 0.00738828827815942 0 0.0011392311329084 0.000572587604219364 0.0141564285353152 0.00587946538426741 0.00197745633858798
"زاد" 0.00492862598001608 0.00562370669597331 0.00344402643008501 0.0148639724668944 0.00368325611950299 0.00278667726324098 0.00834682849764736 0.00399478655490768 0.00536935814692712 0.00364060581822348 0.00163212773497976 0.008544233496813 0.00515328843797428 0.0151676020021235 0.00311713035459005 0.00237294760630558
"أَلاَ" 7.22672431087402e-05 0.00867318145364897 0.0190360733590153 0 0.00307778936013264 0.00702069853142108 0.0106866402597911 0.00457494227864946 0.0182558176995522 0.00476491055620426 0.019678797261756 0.0011392311329084 0.00101044871332829 0.00303352040042469 0.000481507940952935 0.00873376549543026
"بالواو" 0.0112158761304765 0.00316828546252017 0.00497818365803197 0.0020459530924581 0 0.00373717183364876 0.00418466334383399 0.00255268518446383 0.00322161488815627 0.00546090872733522 0 0 0.00148199144621483 0.013145255068507 0.00471370931669715 0.00326280295867017
"أوحى" 0.00579583289732097 0.00451480678409125 0.00250474649460728 0.00754291140111058 0.00590330090386096 0.00285148371122333 0.00607451130556547 0.00354723785373545 0.00107387162938542 0.00936920614983984 0.00312435880696126 0.0045569245316336 0.0031323910113177 0.00101117346680823 0.00717193406787792 0.00566870817061889
"اليقين" 0.00568743203265786 0.00198017841407511 0.0041641410472846 0.00502860760074039 0.00529783414449061 0.00412601052154285 0.00564704569517382 0.00493961159071572 0.00107387162938542 0.00647813682360355 0.00195855328197571 0.0039873089651794 0.00532169655686233 0.0121340816016988 0.0100863242368036 0.00253773563452125
"إرادة" 0.00495030615294871 0.00209898911891961 0.0183785774041809 0.00285940432198963 0.00186685584139193 0.00823041889375825 0.00184485158169025 0.00492303571289452 0.00268467907346356 0.0163291878611494 0.000279793325996531 0.0051265400980878 6.73632475552193e-05 0.00707821426765762 0.00631028827880425 0.000461406479003863
"يسمعون" 0.00562239151385999 0.00629696735675884 0.00288045846879837 0.00986001490341253 0.00711423442260167 0.00507650509195063 0.00308225203282396 0.00309968915256322 0.00214774325877085 0.00471137223534803 0.00489638320493928 0.0045569245316336 0.00700577774574281 0 0.003091787831382 0.00563575056497575
"الظالمين" 0.00691597516550644 0.00205938555063811 0.00479032767093642 0.0115362174369927 0.00327961161325609 0.00321872024978997 0.00173236063158719 0.00351408609809306 0.00107387162938542 0.00487198719791672 0.000699483314991326 0.0017088466993626 0.00838672432062481 0.00404469386723292 0.00499247707198569 0.00454814957875236
"وجوب" 0.00390965785218285 0.00142572845813408 0.0116783805311064 0.00340170514167732 0.00348143386637954 0.00725832217402303 0.00625449682573037 0.0121169666872926 0.00268467907346356 0.00594275361504127 0 0.005696155664542 0.00148199144621483 0.0222458162697811 0.00197671681022784 0.00197745633858798
"وقوع" 0.00750133983468724 0.000712864229067039 0.00579222626877934 0.00340170514167732 0.0031282449234135 0.00302430090584293 0.00197984072181393 0.0146199242382928 0.00268467907346356 0.00374768245993594 0 0.0017088466993626 0.00168408118888048 0.0182011224025482 0.00339589810987859 0
"كائن" 0.00586087341611883 0.00312868189423867 0.00594877292469229 0.0032291548808676 0.000807289012493807 0.0101314080345738 0.00294726289270028 0.0026189886957486 0.00429548651754169 0.0085125930161402 0.0113316297028595 0.0011392311329084 0.00373866023931467 0.00404469386723292 0.00210342942626808 0.00771207972049314
"الحرم" 0.00519601477951842 0.00704943515410739 0.00272391181288542 0.00707456069319849 0.00524737858120974 0.00812240814712101 0.00222732081204067 0.00268529220703338 0.00805403722039067 0.00690644339045337 0.0100725597358751 0.0210757759588054 0.00316607263509531 0.00505586733404115 0.00522055978085813 0.00372420943767404
"طاعته" 0.00338210697748904 0.00788111008801893 0.00569829827523156 0.00968746464260281 0.0148843911678546 0.00496849434531338 0.00346472126317438 0.00406109006619245 0.0198666251436303 0.00256983940109893 0.00816063867489881 0.019936544825897 0.00458070083375491 0.00404469386723292 0.00296507521534176 0.00346054859252897
